"Date/Time","Date/Time","No.1","No.2","No.3","No.4","No.5","No.6","No.7","No.8"
"2025-06-24 17:34:37","45832.7323726852","","","","","478.133","-103.87","1.24812","2.50013"
"2025-06-24 17:34:40","45832.7324074074","25.6","33.0","32.3","32.1","","","",""
"2025-06-24 17:34:42","45832.7324305556","","","","","477.412","-104.68","1.24826","2.50009"
"2025-06-24 17:34:45","45832.7324652778","25.6","33.1","32.5","32.2","","","",""
"2025-06-24 17:34:47","45832.7324884259","","","","","478.374","-105.85","1.24819","2.50034"
"2025-06-24 17:34:50","45832.7325231481","25.6","33.2","32.5","32.3","","","",""
"2025-06-24 17:34:52","45832.7325462963","","","","","478.133","-105.76","1.24833","2.50060"
"2025-06-24 17:34:55","45832.7325810185","25.6","33.2","32.7","32.4","","","",""
"2025-06-24 17:34:57","45832.7326041667","","","","","478.133","-106.48","1.24847","2.50037"
"2025-06-24 17:35:00","45832.7326388889","25.6","33.2","32.8","32.5","","","",""
"2025-06-24 17:35:02","45832.7326620370","","","","","474.526","-99.924","1.24904","2.50034"
"2025-06-24 17:35:05","45832.7326967593","25.6","33.2","32.8","32.6","","","",""
"2025-06-24 17:35:07","45832.7327199074","","","","","479.095","-107.92","1.24947","2.50051"
"2025-06-24 17:35:10","45832.7327546296","25.7","33.2","32.8","32.6","","","",""
"2025-06-24 17:35:12","45832.7327777778","","","","","402.373","-108.82","1.24958","2.50032"
"2025-06-24 17:35:15","45832.7328125000","25.6","33.2","32.9","32.3","","","",""
"2025-06-24 17:35:17","45832.7328356481","","","","","1.44306","-111.33","1.24965","2.50041"
"2025-06-24 17:35:20","45832.7328703704","25.6","33.3","33.0","32.3","","","",""
"2025-06-24 17:35:22","45832.7328935185","","","","","-0.721530","-110.79","1.24942","2.50044"
"2025-06-24 17:35:25","45832.7329282407","25.7","33.4","33.1","32.4","","","",""
"2025-06-24 17:35:27","45832.7329513889","","","","","376.879","-108.10","1.24924","2.50058"
"2025-06-24 17:35:30","45832.7329861111","25.8","33.5","33.2","32.6","","","",""
"2025-06-24 17:35:32","45832.7330092593","","","","","477.171","-108.46","1.24922","2.50011"
"2025-06-24 17:35:35","45832.7330439815","25.9","33.6","33.3","32.7","","","",""
"2025-06-24 17:35:37","45832.7330671296","","","","","474.526","-116.27","1.24959","2.50020"
"2025-06-24 17:35:40","45832.7331018519","26.0","33.7","33.4","32.8","","","",""
"2025-06-24 17:35:42","45832.7331250000","","","","","473.804","-117.53","1.25011","2.50037"
"2025-06-24 17:35:45","45832.7331597222","26.1","33.7","33.4","32.9","","","",""
"2025-06-24 17:35:47","45832.7331828704","","","","","473.564","-117.26","1.25038","2.50011"
"2025-06-24 17:35:50","45832.7332175926","26.0","33.8","33.5","33.1","","","",""
"2025-06-24 17:35:52","45832.7332407407","","","","","472.842","-116.63","1.25048","2.50015"
"2025-06-24 17:35:55","45832.7332754630","26.0","33.8","33.6","33.2","","","",""
"2025-06-24 17:35:57","45832.7332986111","","","","","476.690","-111.51","1.25043","2.50042"
"2025-06-24 17:36:00","45832.7333333333","26.0","33.9","33.7","33.3","","","",""
"2025-06-24 17:36:02","45832.7333564815","","","","","472.361","-106.48","1.25065","2.50025"
"2025-06-24 17:36:05","45832.7333912037","26.0","34.0","33.7","33.3","","","",""
"2025-06-24 17:36:07","45832.7334143519","","","","","236.902","-106.39","1.25114","2.50029"
"2025-06-24 17:36:10","45832.7334490741","26.1","34.1","33.5","33.4","","","",""
"2025-06-24 17:36:12","45832.7334722222","","","","","471.399","-105.22","1.25103","2.50043"
"2025-06-24 17:36:15","45832.7335069444","26.0","34.2","33.2","33.5","","","",""
"2025-06-24 17:36:17","45832.7335300926","","","","","471.640","-104.77","1.25121","2.50000"
"2025-06-24 17:36:20","45832.7335648148","25.9","34.2","33.1","33.6","","","",""
"2025-06-24 17:36:22","45832.7335879630","","","","","473.804","-109.27","1.25116","2.50006"
"2025-06-24 17:36:25","45832.7336226852","26.0","34.3","32.9","33.7","","","",""
"2025-06-24 17:36:27","45832.7336458333","","","","","473.323","-117.17","1.25176","2.50012"
"2025-06-24 17:36:30","45832.7336805556","25.9","34.4","33.1","33.8","","","",""
"2025-06-24 17:36:32","45832.7337037037","","","","","471.640","-116.99","1.25207","2.50014"
"2025-06-24 17:36:35","45832.7337384259","25.9","34.4","33.2","33.8","","","",""
"2025-06-24 17:36:37","45832.7337615741","","","","","470.678","-115.91","1.25190","2.49996"
"2025-06-24 17:36:40","45832.7337962963","25.9","34.5","33.3","33.9","","","",""
"2025-06-24 17:36:42","45832.7338194444","","","","","470.197","-116.00","1.25179","2.50011"
"2025-06-24 17:36:45","45832.7338541667","25.9","34.6","33.5","34.0","","","",""
"2025-06-24 17:36:47","45832.7338773148","","","","","469.956","-116.45","1.25212","2.50022"
"2025-06-24 17:36:50","45832.7339120370","25.8","34.6","33.6","34.1","","","",""
"2025-06-24 17:36:52","45832.7339351852","","","","","469.956","-115.65","1.25196","2.50006"
"2025-06-24 17:36:55","45832.7339699074","25.9","34.7","33.7","34.1","","","",""
"2025-06-24 17:36:57","45832.7339930556","","","","","470.197","-116.81","1.25210","2.50016"
"2025-06-24 17:37:00","45832.7340277778","25.9","34.7","33.8","34.2","","","",""
"2025-06-24 17:37:02","45832.7340509259","","","","","470.197","-116.63","1.25262","2.50000"
"2025-06-24 17:37:05","45832.7340856481","25.9","34.8","33.8","34.3","","","",""
"2025-06-24 17:37:07","45832.7341087963","","","","","469.956","-116.72","1.25254","2.50030"
"2025-06-24 17:37:10","45832.7341435185","25.9","34.8","33.9","34.4","","","",""
"2025-06-24 17:37:12","45832.7341666667","","","","","468.513","-115.65","1.25248","2.50001"
"2025-06-24 17:37:15","45832.7342013889","25.9","34.9","34.0","34.4","","","",""
"2025-06-24 17:37:17","45832.7342245370","","","","","468.754","-114.93","1.25242","2.50018"
"2025-06-24 17:37:20","45832.7342592593","25.9","34.9","34.1","34.5","","","",""
"2025-06-24 17:37:22","45832.7342824074","","","","","467.551","-115.47","1.25229","2.50009"
"2025-06-24 17:37:25","45832.7343171296","25.8","35.0","34.1","34.6","","","",""
"2025-06-24 17:37:27","45832.7343402778","","","","","467.791","-116.00","1.25268","2.50014"
"2025-06-24 17:37:30","45832.7343750000","25.9","35.0","34.2","34.7","","","",""
"2025-06-24 17:37:32","45832.7343981481","","","","","468.032","-116.27","1.25283","2.50008"
"2025-06-24 17:37:35","45832.7344328704","25.9","35.1","34.3","34.7","","","",""
"2025-06-24 17:37:37","45832.7344560185","","","","","468.032","-116.27","1.25303","2.49992"
"2025-06-24 17:37:40","45832.7344907407","25.9","35.1","34.3","34.8","","","",""
"2025-06-24 17:37:42","45832.7345138889","","","","","468.994","-116.09","1.25313","2.50031"
"2025-06-24 17:37:45","45832.7345486111","25.9","35.2","34.4","34.8","","","",""
"2025-06-24 17:37:47","45832.7345717593","","","","","468.032","-116.09","1.25315","2.49998"
"2025-06-24 17:37:50","45832.7346064815","25.9","35.2","34.5","34.9","","","",""
"2025-06-24 17:37:52","45832.7346296296","","","","","467.310","-115.74","1.25288","2.50004"
"2025-06-24 17:37:55","45832.7346643519","25.9","35.3","34.5","35.0","","","",""
"2025-06-24 17:37:57","45832.7346875000","","","","","467.070","-116.09","1.25351","2.50011"
"2025-06-24 17:38:00","45832.7347222222","25.9","35.3","34.6","35.0","","","",""
"2025-06-24 17:38:02","45832.7347453704","","","","","467.551","-115.20","1.25335","2.50005"
"2025-06-24 17:38:05","45832.7347800926","25.9","35.4","34.6","35.1","","","",""
"2025-06-24 17:38:07","45832.7348032407","","","","","466.589","-114.75","1.25315","2.50005"
"2025-06-24 17:38:10","45832.7348379630","25.9","35.4","34.7","35.1","","","",""
"2025-06-24 17:38:12","45832.7348611111","","","","","465.867","-116.09","1.25333","2.50022"
"2025-06-24 17:38:15","45832.7348958333","25.9","35.4","34.7","35.2","","","",""
"2025-06-24 17:38:17","45832.7349189815","","","","","465.627","-116.27","1.25414","2.49992"
"2025-06-24 17:38:20","45832.7349537037","25.9","35.5","34.8","35.2","","","",""
"2025-06-24 17:38:22","45832.7349768519","","","","","465.627","-115.65","1.25389","2.50045"
"2025-06-24 17:38:25","45832.7350115741","25.9","35.5","34.8","35.3","","","",""
"2025-06-24 17:38:27","45832.7350347222","","","","","466.108","-115.20","1.25386","2.49999"
"2025-06-24 17:38:30","45832.7350694444","25.9","35.6","34.9","35.3","","","",""
"2025-06-24 17:38:32","45832.7350925926","","","","","466.108","-115.83","1.25377","2.50010"
"2025-06-24 17:38:35","45832.7351273148","25.8","35.6","34.9","35.4","","","",""
"2025-06-24 17:38:37","45832.7351504630","","","","","466.348","-116.90","1.25418","2.50022"
"2025-06-24 17:38:40","45832.7351851852","25.8","35.6","35.0","35.4","","","",""
"2025-06-24 17:38:42","45832.7352083333","","","","","465.386","-117.62","1.25464","2.49982"
"2025-06-24 17:38:45","45832.7352430556","25.9","35.7","35.0","35.5","","","",""
"2025-06-24 17:38:47","45832.7352662037","","","","","466.108","-116.63","1.25480","2.50004"
"2025-06-24 17:38:50","45832.7353009259","25.9","35.7","35.1","35.5","","","",""
"2025-06-24 17:38:52","45832.7353240741","","","","","469.235","-116.90","1.25487","2.50002"
"2025-06-24 17:38:55","45832.7353587963","25.9","35.7","35.1","35.6","","","",""
"2025-06-24 17:38:57","45832.7353819444","","","","","465.146","-117.53","1.25554","2.49976"
"2025-06-24 17:39:00","45832.7354166667","25.9","35.7","35.1","35.6","","","",""
"2025-06-24 17:39:02","45832.7354398148","","","","","463.943","-116.81","1.25562","2.50001"
"2025-06-24 17:39:05","45832.7354745370","25.9","35.8","35.1","35.6","","","",""
"2025-06-24 17:39:07","45832.7354976852","","","","","462.500","-116.99","1.25549","2.50007"
"2025-06-24 17:39:10","45832.7355324074","25.8","35.8","35.2","35.7","","","",""
"2025-06-24 17:39:12","45832.7355555556","","","","","462.981","-117.17","1.25605","2.49984"
"2025-06-24 17:39:15","45832.7355902778","25.8","35.8","35.2","35.7","","","",""
"2025-06-24 17:39:17","45832.7356134259","","","","","463.943","-117.08","1.25620","2.49968"
"2025-06-24 17:39:20","45832.7356481481","25.7","35.8","35.2","35.7","","","",""
"2025-06-24 17:39:22","45832.7356712963","","","","","463.462","-116.27","1.25640","2.49980"
"2025-06-24 17:39:25","45832.7357060185","25.7","35.9","35.2","35.7","","","",""
"2025-06-24 17:39:27","45832.7357291667","","","","","462.260","-115.83","1.25616","2.50006"
"2025-06-24 17:39:30","45832.7357638889","25.7","35.9","35.3","35.7","","","",""
"2025-06-24 17:39:32","45832.7357870370","","","","","461.779","-116.09","1.25617","2.50008"
"2025-06-24 17:39:35","45832.7358217593","25.7","35.9","35.3","35.8","","","",""
"2025-06-24 17:39:37","45832.7358449074","","","","","461.298","-115.65","1.25608","2.49998"
"2025-06-24 17:39:40","45832.7358796296","25.7","35.9","35.3","35.8","","","",""
"2025-06-24 17:39:42","45832.7359027778","","","","","460.817","-115.65","1.25624","2.49969"
"2025-06-24 17:39:45","45832.7359375000","25.6","36.0","35.4","35.8","","","",""
"2025-06-24 17:39:47","45832.7359606481","","","","","461.057","-115.91","1.25634","2.49986"
"2025-06-24 17:39:50","45832.7359953704","25.6","36.0","35.4","35.8","","","",""
"2025-06-24 17:39:52","45832.7360185185","","","","","460.576","-115.56","1.25632","2.49988"
"2025-06-24 17:39:55","45832.7360532407","25.5","36.0","35.4","35.9","","","",""
"2025-06-24 17:39:57","45832.7360763889","","","","","460.095","-116.18","1.25659","2.49961"
"2025-06-24 17:40:00","45832.7361111111","25.5","36.0","35.4","35.9","","","",""
"2025-06-24 17:40:02","45832.7361342593","","","","","459.133","-116.63","1.25683","2.50007"
"2025-06-24 17:40:05","45832.7361689815","25.5","36.0","35.4","35.9","","","",""
"2025-06-24 17:40:07","45832.7361921296","","","","","458.893","-115.47","1.25704","2.50012"
"2025-06-24 17:40:10","45832.7362268519","25.5","36.1","35.5","35.9","","","",""
"2025-06-24 17:40:12","45832.7362500000","","","","","457.931","-115.38","1.25687","2.50001"
"2025-06-24 17:40:15","45832.7362847222","25.6","36.1","35.5","36.0","","","",""
"2025-06-24 17:40:17","45832.7363078704","","","","","457.450","-115.02","1.25691","2.49973"
"2025-06-24 17:40:20","45832.7363425926","25.6","36.1","35.5","36.0","","","",""
"2025-06-24 17:40:22","45832.7363657407","","","","","457.931","-116.36","1.25711","2.50004"
"2025-06-24 17:40:25","45832.7364004630","25.5","36.1","35.5","36.0","","","",""
"2025-06-24 17:40:27","45832.7364236111","","","","","458.652","-116.54","1.25756","2.49981"
"2025-06-24 17:40:30","45832.7364583333","25.5","36.1","35.5","36.0","","","",""
"2025-06-24 17:40:32","45832.7364814815","","","","","457.690","-116.81","1.25791","2.49989"
"2025-06-24 17:40:35","45832.7365162037","25.5","36.2","35.6","36.1","","","",""
"2025-06-24 17:40:37","45832.7365393518","","","","","457.450","-116.36","1.25818","2.50018"
"2025-06-24 17:40:40","45832.7365740741","25.6","36.2","35.6","36.1","","","",""
"2025-06-24 17:40:42","45832.7365972222","","","","","456.728","-114.84","1.25807","2.50003"
"2025-06-24 17:40:45","45832.7366319444","25.6","36.2","35.6","36.1","","","",""
"2025-06-24 17:40:47","45832.7366550926","","","","","456.488","-114.57","1.25783","2.50027"
"2025-06-24 17:40:50","45832.7366898148","25.6","36.2","35.6","36.1","","","",""
"2025-06-24 17:40:52","45832.7367129630","","","","","456.728","-115.02","1.25792","2.50027"
"2025-06-24 17:40:55","45832.7367476852","25.5","36.2","35.6","36.2","","","",""
"2025-06-24 17:40:57","45832.7367708333","","","","","457.209","-115.65","1.25805","2.50019"
"2025-06-24 17:41:00","45832.7368055556","25.5","36.2","35.6","36.2","","","",""
"2025-06-24 17:41:02","45832.7368287037","","","","","456.969","-115.38","1.25837","2.50000"
"2025-06-24 17:41:05","45832.7368634259","25.6","36.2","35.7","36.2","","","",""
"2025-06-24 17:41:07","45832.7368865741","","","","","456.728","-116.45","1.25841","2.50019"
"2025-06-24 17:41:10","45832.7369212963","25.6","36.3","35.7","36.2","","","",""
"2025-06-24 17:41:12","45832.7369444444","","","","","456.488","-116.63","1.25886","2.50014"
"2025-06-24 17:41:15","45832.7369791667","25.6","36.3","35.7","36.2","","","",""
"2025-06-24 17:41:17","45832.7370023148","","","","","456.728","-115.56","1.25904","2.49976"
"2025-06-24 17:41:20","45832.7370370370","25.5","36.3","35.7","36.3","","","",""
"2025-06-24 17:41:22","45832.7370601852","","","","","456.488","-115.65","1.25889","2.50016"
"2025-06-24 17:41:25","45832.7370949074","25.6","36.3","35.7","36.3","","","",""
"2025-06-24 17:41:27","45832.7371180556","","","","","455.525","-115.65","1.25910","2.49973"
"2025-06-24 17:41:30","45832.7371527778","25.6","36.3","35.7","36.3","","","",""
"2025-06-24 17:41:32","45832.7371759259","","","","","455.285","-116.81","1.25952","2.50009"
"2025-06-24 17:41:35","45832.7372106481","25.6","36.3","35.8","36.3","","","",""
"2025-06-24 17:41:37","45832.7372337963","","","","","454.804","-116.36","1.25969","2.49996"
"2025-06-24 17:41:40","45832.7372685185","25.6","36.3","35.8","36.3","","","",""
"2025-06-24 17:41:42","45832.7372916667","","","","","455.044","-116.81","1.26002","2.49973"
"2025-06-24 17:41:45","45832.7373263889","25.6","36.4","35.8","36.4","","","",""
"2025-06-24 17:41:47","45832.7373495370","","","","","454.323","-116.63","1.26018","2.50013"
"2025-06-24 17:41:50","45832.7373842593","25.5","36.3","35.7","36.3","","","",""
"2025-06-24 17:41:52","45832.7374074074","","","","","454.082","-116.45","1.26041","2.49999"
"2025-06-24 17:41:55","45832.7374421296","25.4","36.3","35.7","36.3","","","",""
"2025-06-24 17:41:57","45832.7374652778","","","","","452.639","-115.65","1.26050","2.49994"
"2025-06-24 17:42:00","45832.7375000000","25.4","36.3","35.7","36.3","","","",""
"2025-06-24 17:42:02","45832.7375231481","","","","","451.677","-115.29","1.26041","2.50005"
"2025-06-24 17:42:05","45832.7375578704","25.5","36.3","35.7","36.3","","","",""
"2025-06-24 17:42:07","45832.7375810185","","","","","451.677","-115.74","1.26073","2.50009"
"2025-06-24 17:42:10","45832.7376157407","25.6","36.3","35.7","36.3","","","",""
"2025-06-24 17:42:12","45832.7376388889","","","","","450.956","-115.83","1.26078","2.50016"
"2025-06-24 17:42:15","45832.7376736111","25.5","36.3","35.7","36.3","","","",""
"2025-06-24 17:42:17","45832.7376967593","","","","","450.475","-115.91","1.26091","2.50005"
"2025-06-24 17:42:20","45832.7377314815","25.5","36.3","35.7","36.3","","","",""
"2025-06-24 17:42:22","45832.7377546296","","","","","449.994","-115.91","1.26123","2.49977"
"2025-06-24 17:42:25","45832.7377893518","25.5","36.3","35.7","36.3","","","",""
"2025-06-24 17:42:27","45832.7378125000","","","","","449.994","-116.18","1.26138","2.50010"
"2025-06-24 17:42:30","45832.7378472222","25.6","36.3","35.8","36.3","","","",""
"2025-06-24 17:42:32","45832.7378703704","","","","","449.272","-115.65","1.26150","2.50009"
"2025-06-24 17:42:35","45832.7379050926","25.7","36.3","35.8","36.4","","","",""
"2025-06-24 17:42:37","45832.7379282407","","","","","449.272","-115.65","1.26153","2.50031"
"2025-06-24 17:42:40","45832.7379629630","25.6","36.4","35.8","36.4","","","",""
"2025-06-24 17:42:42","45832.7379861111","","","","","449.272","-114.75","1.26152","2.49999"
"2025-06-24 17:42:45","45832.7380208333","25.6","36.4","35.8","36.4","","","",""
"2025-06-24 17:42:47","45832.7380439815","","","","","449.032","-114.48","1.26139","2.49991"
"2025-06-24 17:42:50","45832.7380787037","25.5","36.4","35.8","36.4","","","",""
"2025-06-24 17:42:52","45832.7381018518","","","","","449.032","-114.21","1.26138","2.49987"
"2025-06-24 17:42:55","45832.7381365741","25.6","36.4","35.8","36.4","","","",""
"2025-06-24 17:42:57","45832.7381597222","","","","","449.753","-114.30","1.26148","2.50015"
"2025-06-24 17:43:00","45832.7381944444","25.6","36.4","35.8","36.4","","","",""
"2025-06-24 17:43:02","45832.7382175926","","","","","449.272","-114.66","1.26152","2.50023"
"2025-06-24 17:43:05","45832.7382523148","25.6","36.4","35.8","36.4","","","",""
"2025-06-24 17:43:07","45832.7382754630","","","","","449.032","-114.57","1.26166","2.50022"
"2025-06-24 17:43:10","45832.7383101852","25.6","36.4","35.8","36.5","","","",""
"2025-06-24 17:43:12","45832.7383333333","","","","","449.032","-114.84","1.26191","2.50007"
"2025-06-24 17:43:15","45832.7383680556","25.6","36.4","35.8","36.5","","","",""
"2025-06-24 17:43:17","45832.7383912037","","","","","449.272","-114.57","1.26190","2.49998"
"2025-06-24 17:43:20","45832.7384259259","25.5","36.4","35.9","36.5","","","",""
"2025-06-24 17:43:22","45832.7384490741","","","","","448.791","-115.11","1.26224","2.50010"
"2025-06-24 17:43:25","45832.7384837963","25.5","36.5","35.9","36.5","","","",""
"2025-06-24 17:43:27","45832.7385069444","","","","","447.348","-114.57","1.26230","2.50008"
"2025-06-24 17:43:30","45832.7385416667","25.5","36.5","35.9","36.5","","","",""
"2025-06-24 17:43:32","45832.7385648148","","","","","446.386","-114.48","1.26234","2.50009"
"2025-06-24 17:43:35","45832.7385995370","25.5","36.5","35.9","36.6","","","",""
"2025-06-24 17:43:37","45832.7386226852","","","","","445.905","-115.11","1.26270","2.50046"
"2025-06-24 17:43:40","45832.7386574074","25.7","36.5","35.9","36.6","","","",""
"2025-06-24 17:43:42","45832.7386805556","","","","","445.905","-114.84","1.26268","2.50030"
"2025-06-24 17:43:45","45832.7387152778","25.6","36.5","35.9","36.6","","","",""
"2025-06-24 17:43:47","45832.7387384259","","","","","444.943","-115.02","1.26285","2.50068"
"2025-06-24 17:43:50","45832.7387731482","25.6","36.5","35.9","36.6","","","",""
"2025-06-24 17:43:52","45832.7387962963","","","","","444.703","-114.39","1.26274","2.50016"
"2025-06-24 17:43:55","45832.7388310185","25.6","36.5","35.9","36.6","","","",""
"2025-06-24 17:43:57","45832.7388541667","","","","","444.943","-115.29","1.26320","2.50061"
"2025-06-24 17:44:00","45832.7388888889","25.7","36.5","35.9","36.6","","","",""
"2025-06-24 17:44:02","45832.7389120370","","","","","444.943","-114.21","1.26311","2.50023"
"2025-06-24 17:44:05","45832.7389467593","25.6","36.5","35.9","36.6","","","",""
"2025-06-24 17:44:07","45832.7389699074","","","","","443.981","-114.30","1.26313","2.50043"
"2025-06-24 17:44:10","45832.7390046296","25.6","36.5","35.9","36.6","","","",""
"2025-06-24 17:44:12","45832.7390277778","","","","","443.019","-113.76","1.26305","2.50030"
"2025-06-24 17:44:15","45832.7390625000","25.6","36.5","35.9","36.7","","","",""
"2025-06-24 17:44:17","45832.7390856482","","","","","442.778","-114.21","1.26317","2.50034"
"2025-06-24 17:44:20","45832.7391203704","25.7","36.6","35.9","36.7","","","",""
"2025-06-24 17:44:22","45832.7391435185","","","","","442.778","-115.56","1.26325","2.49998"
"2025-06-24 17:44:25","45832.7391782407","25.6","36.6","35.9","36.7","","","",""
"2025-06-24 17:44:27","45832.7392013889","","","","","443.500","-114.93","1.26364","2.50031"
"2025-06-24 17:44:30","45832.7392361111","25.6","36.6","36.0","36.7","","","",""
"2025-06-24 17:44:32","45832.7392592593","","","","","441.816","-114.57","1.26393","2.50010"
"2025-06-24 17:44:35","45832.7392939815","25.6","36.6","36.0","36.7","","","",""
"2025-06-24 17:44:37","45832.7393171296","","","","","440.854","-114.75","1.26406","2.50014"
"2025-06-24 17:44:40","45832.7393518519","25.7","36.6","36.0","36.7","","","",""
"2025-06-24 17:44:42","45832.7393750000","","","","","440.614","-115.02","1.26401","2.50030"
"2025-06-24 17:44:45","45832.7394097222","25.8","36.6","36.0","36.7","","","",""
"2025-06-24 17:44:47","45832.7394328704","","","","","440.373","-114.66","1.26419","2.50023"
"2025-06-24 17:44:50","45832.7394675926","25.8","36.6","36.0","36.7","","","",""
"2025-06-24 17:44:52","45832.7394907407","","","","","440.133","-114.12","1.26419","2.50027"
"2025-06-24 17:44:55","45832.7395254630","25.7","36.6","36.0","36.7","","","",""
"2025-06-24 17:44:57","45832.7395486111","","","","","439.652","-114.21","1.26400","2.50034"
"2025-06-24 17:45:00","45832.7395833333","25.8","36.6","36.0","36.7","","","",""
"2025-06-24 17:45:02","45832.7396064815","","","","","438.930","-114.75","1.26449","2.50031"
"2025-06-24 17:45:05","45832.7396412037","25.8","36.6","36.0","36.7","","","",""
"2025-06-24 17:45:07","45832.7396643519","","","","","438.690","-114.93","1.26456","2.50032"
"2025-06-24 17:45:10","45832.7396990741","25.8","36.6","36.0","36.7","","","",""
"2025-06-24 17:45:12","45832.7397222222","","","","","438.449","-114.93","1.26465","2.50023"
"2025-06-24 17:45:15","45832.7397569444","25.9","36.6","36.0","36.7","","","",""
"2025-06-24 17:45:17","45832.7397800926","","","","","437.968","-114.75","1.26480","2.50054"
"2025-06-24 17:45:20","45832.7398148148","25.8","36.6","36.0","36.7","","","",""
"2025-06-24 17:45:22","45832.7398379630","","","","","437.728","-114.57","1.26505","2.50046"
"2025-06-24 17:45:25","45832.7398726852","25.8","36.6","36.0","36.7","","","",""
"2025-06-24 17:45:27","45832.7398958333","","","","","436.766","-113.94","1.26503","2.50046"
"2025-06-24 17:45:30","45832.7399305556","25.9","36.6","36.0","36.7","","","",""
"2025-06-24 17:45:32","45832.7399537037","","","","","436.525","-115.02","1.26523","2.50039"
"2025-06-24 17:45:35","45832.7399884259","25.9","36.6","36.0","36.8","","","",""
"2025-06-24 17:45:37","45832.7400115741","","","","","437.006","-115.38","1.26526","2.50047"
"2025-06-24 17:45:40","45832.7400462963","25.8","36.6","36.0","36.8","","","",""
"2025-06-24 17:45:42","45832.7400694444","","","","","436.285","-114.39","1.26541","2.50038"
"2025-06-24 17:45:45","45832.7401041667","25.7","36.6","36.0","36.8","","","",""
"2025-06-24 17:45:47","45832.7401273148","","","","","434.601","-114.03","1.26531","2.50036"
"2025-06-24 17:45:50","45832.7401620370","25.7","36.6","36.0","36.8","","","",""
"2025-06-24 17:45:52","45832.7401851852","","","","","433.158","-114.93","1.26555","2.50023"
"2025-06-24 17:45:55","45832.7402199074","25.7","36.6","36.0","36.8","","","",""
"2025-06-24 17:45:57","45832.7402430556","","","","","433.158","-115.20","1.26588","2.50035"
"2025-06-24 17:46:00","45832.7402777778","25.7","36.6","36.0","36.8","","","",""
"2025-06-24 17:46:02","45832.7403009259","","","","","433.399","-114.93","1.26596","2.50023"
"2025-06-24 17:46:05","45832.7403356481","25.7","36.6","36.0","36.8","","","",""
"2025-06-24 17:46:07","45832.7403587963","","","","","433.158","-114.57","1.26628","2.50041"
"2025-06-24 17:46:10","45832.7403935185","25.8","36.6","36.0","36.7","","","",""
"2025-06-24 17:46:12","45832.7404166667","","","","","432.677","-115.02","1.26619","2.50028"
"2025-06-24 17:46:15","45832.7404513889","25.8","36.6","36.0","36.7","","","",""
"2025-06-24 17:46:17","45832.7404745370","","","","","432.677","-115.11","1.26652","2.49994"
"2025-06-24 17:46:20","45832.7405092593","25.7","36.7","36.0","36.7","","","",""
"2025-06-24 17:46:22","45832.7405324074","","","","","432.437","-115.02","1.26673","2.50020"
"2025-06-24 17:46:25","45832.7405671296","25.7","36.6","36.0","36.7","","","",""
"2025-06-24 17:46:27","45832.7405902778","","","","","431.956","-114.30","1.26691","2.50029"
"2025-06-24 17:46:30","45832.7406250000","25.7","36.7","36.0","36.7","","","",""
"2025-06-24 17:46:32","45832.7406481481","","","","","431.715","-113.22","1.26667","2.50054"
"2025-06-24 17:46:35","45832.7406828704","25.8","36.7","36.0","36.7","","","",""
"2025-06-24 17:46:37","45832.7407060185","","","","","431.234","-114.66","1.26689","2.50070"
