"Date/Time","Date/Time","No.1","No.2","No.3","No.4","No.5","No.6","No.7","No.8"
"2025-06-23 16:31:56","45831.6888425926","27.3","51.6","49.0","49.4","647.452","-150.42","1.02229","2.50524"
"2025-06-23 16:32:01","45831.6889004630","27.3","51.6","49.0","49.3","647.212","-150.06","1.02226","2.50494"
"2025-06-23 16:32:06","45831.6889583333","27.4","51.6","48.9","49.2","536.818","-151.05","1.02219","2.50497"
"2025-06-23 16:32:11","45831.6890162037","27.4","51.6","48.7","49.0","646.731","-149.88","1.02251","2.50502"
"2025-06-23 16:32:16","45831.6890740741","27.3","51.4","48.4","48.9","647.212","-150.51","1.02248","2.50498"
"2025-06-23 16:32:21","45831.6891319444","27.4","51.3","48.4","49.0","598.629","-149.61","1.02234","2.50493"
"2025-06-23 16:32:26","45831.6891898148","27.3","51.1","48.4","49.0","663.326","-136.85","1.02272","2.50497"
"2025-06-23 16:32:31","45831.6892476852","27.3","50.8","48.4","49.1","663.086","-137.57","1.02299","2.50480"
"2025-06-23 16:32:36","45831.6893055556","27.3","50.2","48.4","49.2","660.199","-133.80","1.02311","2.50485"
"2025-06-23 16:32:41","45831.6893634259","27.2","49.7","48.3","49.0","381.929","-137.93","1.02277","2.50544"
"2025-06-23 16:32:46","45831.6894212963","26.7","49.5","48.1","48.9","462.500","-139.82","1.02261","2.50530"
"2025-06-23 16:32:51","45831.6894791667","26.8","49.5","47.7","49.0","330.941","-141.79","1.02321","2.50512"
"2025-06-23 16:32:56","45831.6895370370","27.0","49.5","47.3","48.9","654.668","-144.31","1.02325","2.50489"
"2025-06-23 16:33:01","45831.6895949074","26.8","49.4","47.2","48.6","425.221","-145.66","1.02301","2.50526"
"2025-06-23 16:33:06","45831.6896527778","26.6","49.4","47.3","48.2","304.485","-144.40","1.02303","2.50525"
"2025-06-23 16:33:11","45831.6897106481","26.6","49.4","47.4","47.9","526.235","-144.58","1.02292","2.50505"
"2025-06-23 16:33:16","45831.6897685185","26.8","49.4","47.5","47.9","575.540","-157.07","1.02331","2.50512"
"2025-06-23 16:33:21","45831.6898263889","27.0","49.3","47.6","48.0","137.812","-156.53","1.02338","2.50491"
"2025-06-23 16:33:26","45831.6898842593","27.2","49.3","47.6","48.1","0.962040","-156.35","1.02314","2.50489"
"2025-06-23 16:33:31","45831.6899421296","27.3","49.2","47.7","48.2","398.765","-156.08","1.02351","2.50488"
"2025-06-23 16:33:36","45831.6900000000","27.4","49.2","47.7","48.3","644.326","-155.63","1.02362","2.50513"
"2025-06-23 16:33:41","45831.6900578704","27.4","49.1","47.8","48.4","642.402","-159.14","1.02367","2.50537"
"2025-06-23 16:33:46","45831.6901157407","27.3","49.1","47.8","48.4","642.402","-157.34","1.02357","2.50510"
"2025-06-23 16:33:51","45831.6901736111","27.4","49.1","47.8","48.5","642.402","-158.15","1.02337","2.50508"
"2025-06-23 16:33:56","45831.6902314815","27.3","49.0","47.9","48.5","642.883","-158.78","1.02382","2.50504"
"2025-06-23 16:34:01","45831.6902893518","27.3","49.0","47.9","48.6","642.161","-158.51","1.02387","2.50523"
"2025-06-23 16:34:06","45831.6903472222","27.3","49.0","47.9","48.6","641.680","-157.97","1.02388","2.50498"
"2025-06-23 16:34:11","45831.6904050926","27.2","49.0","48.0","48.6","641.440","-158.24","1.02380","2.50490"
"2025-06-23 16:34:16","45831.6904629630","26.7","48.9","48.0","48.7","640.959","-158.06","1.02375","2.50490"
"2025-06-23 16:34:21","45831.6905208333","26.4","48.9","48.0","48.7","641.199","-157.88","1.02377","2.50499"
"2025-06-23 16:34:26","45831.6905787037","26.6","48.9","48.1","48.8","641.440","-158.15","1.02386","2.50494"
"2025-06-23 16:34:31","45831.6906365741","26.9","48.9","48.1","48.8","640.959","-156.98","1.02412","2.50489"
"2025-06-23 16:34:36","45831.6906944444","27.1","48.9","48.1","48.9","640.959","-157.34","1.02391","2.50498"
"2025-06-23 16:34:41","45831.6907523148","26.8","48.9","48.2","48.9","640.478","-157.43","1.02391","2.50497"
"2025-06-23 16:34:46","45831.6908101852","26.8","48.9","48.2","49.0","640.478","-157.34","1.02406","2.50508"
"2025-06-23 16:34:51","45831.6908680556","26.8","48.9","48.2","49.0","641.199","-157.61","1.02414","2.50499"
"2025-06-23 16:34:56","45831.6909259259","26.7","48.9","48.3","49.0","641.199","-158.69","1.02419","2.50504"
"2025-06-23 16:35:01","45831.6909837963","26.7","48.9","48.3","49.1","642.642","-160.22","1.02459","2.50482"
"2025-06-23 16:35:06","45831.6910416667","27.0","48.8","48.3","49.1","639.756","-159.68","1.02504","2.50499"
"2025-06-23 16:35:11","45831.6910995370","26.8","48.8","48.3","49.2","639.275","-158.69","1.02485","2.50482"
"2025-06-23 16:35:16","45831.6911574074","26.7","48.8","48.4","49.2","638.794","-158.87","1.02488","2.50488"
"2025-06-23 16:35:21","45831.6912152778","26.6","48.8","48.4","49.3","638.313","-158.33","1.02480","2.50498"
"2025-06-23 16:35:26","45831.6912731481","26.8","48.8","48.4","49.3","638.313","-158.87","1.02491","2.50479"
"2025-06-23 16:35:31","45831.6913310185","26.9","48.8","48.5","49.3","638.313","-159.41","1.02503","2.50522"
"2025-06-23 16:35:36","45831.6913888889","27.1","48.8","48.5","49.4","638.073","-159.05","1.02527","2.50499"
"2025-06-23 16:35:41","45831.6914467593","27.3","48.8","48.5","49.4","637.832","-158.96","1.02521","2.50466"
"2025-06-23 16:35:46","45831.6915046296","27.3","48.8","48.5","49.4","638.073","-158.69","1.02492","2.50510"
"2025-06-23 16:35:51","45831.6915625000","27.2","48.8","48.5","49.4","637.351","-158.69","1.02502","2.50498"
"2025-06-23 16:35:56","45831.6916203704","27.2","48.8","48.6","49.5","636.630","-158.33","1.02515","2.50489"
"2025-06-23 16:36:01","45831.6916782407","26.8","48.8","48.6","49.5","636.630","-158.51","1.02526","2.50496"
"2025-06-23 16:36:06","45831.6917361111","27.0","48.8","48.6","49.5","636.870","-158.69","1.02533","2.50495"
"2025-06-23 16:36:11","45831.6917939815","26.9","48.8","48.6","49.5","636.389","-158.06","1.02526","2.50504"
"2025-06-23 16:36:16","45831.6918518519","26.8","48.8","48.7","49.6","636.630","-159.05","1.02554","2.50504"
"2025-06-23 16:36:21","45831.6919097222","26.7","48.8","48.7","49.6","636.149","-158.06","1.02567","2.50510"
"2025-06-23 16:36:26","45831.6919675926","26.7","48.8","48.7","49.6","636.389","-158.15","1.02546","2.50498"
"2025-06-23 16:36:31","45831.6920254630","26.8","48.8","48.7","49.7","636.389","-159.05","1.02575","2.50482"
"2025-06-23 16:36:36","45831.6920833333","26.9","48.8","48.7","49.7","636.149","-159.05","1.02581","2.50525"
"2025-06-23 16:36:41","45831.6921412037","27.0","48.8","48.8","49.7","636.149","-159.86","1.02622","2.50504"
"2025-06-23 16:36:46","45831.6921990741","26.8","48.8","48.8","49.7","635.427","-160.13","1.02644","2.50505"
"2025-06-23 16:36:51","45831.6922569444","26.8","48.8","48.8","49.7","634.946","-160.40","1.02683","2.50493"
"2025-06-23 16:36:56","45831.6923148148","26.7","48.7","48.8","49.8","634.465","-159.86","1.02720","2.50481"
"2025-06-23 16:37:01","45831.6923726852","26.8","48.7","48.8","49.8","633.743","-159.59","1.02728","2.50494"
"2025-06-23 16:37:06","45831.6924305556","27.0","48.7","48.8","49.8","633.743","-159.41","1.02736","2.50487"
"2025-06-23 16:37:11","45831.6924884259","27.0","48.7","48.9","49.8","633.022","-159.32","1.02740","2.50511"
"2025-06-23 16:37:16","45831.6925462963","27.0","48.7","48.9","49.8","633.262","-158.96","1.02730","2.50509"
"2025-06-23 16:37:21","45831.6926041667","27.1","48.7","48.9","49.8","633.503","-158.24","1.02724","2.50490"
"2025-06-23 16:37:26","45831.6926620370","27.2","48.7","48.9","49.8","632.541","-157.88","1.02709","2.50475"
"2025-06-23 16:37:31","45831.6927199074","27.2","48.7","48.9","49.8","632.541","-159.59","1.02731","2.50491"
"2025-06-23 16:37:36","45831.6927777778","26.8","48.7","48.9","49.8","633.022","-158.87","1.02749","2.50487"
"2025-06-23 16:37:41","45831.6928356482","26.8","48.7","48.9","49.8","632.781","-159.95","1.02773","2.50488"
"2025-06-23 16:37:46","45831.6928935185","26.8","48.7","48.9","49.9","632.541","-159.59","1.02815","2.50495"
"2025-06-23 16:37:51","45831.6929513889","26.9","48.6","48.8","49.8","632.300","-158.60","1.02799","2.50500"
"2025-06-23 16:37:56","45831.6930092593","27.0","48.6","48.8","49.8","632.060","-159.05","1.02814","2.50491"
"2025-06-23 16:38:01","45831.6930671296","26.8","48.6","48.8","49.8","631.338","-159.14","1.02831","2.50523"
"2025-06-23 16:38:06","45831.6931250000","27.0","48.6","48.9","49.8","631.579","-159.32","1.02852","2.50487"
"2025-06-23 16:38:11","45831.6931828704","26.8","48.6","48.9","49.8","631.579","-158.96","1.02839","2.50491"
"2025-06-23 16:38:16","45831.6932407407","27.0","48.5","48.9","49.8","631.338","-158.60","1.02868","2.50496"
"2025-06-23 16:38:21","45831.6932986111","27.0","48.5","48.9","49.8","630.857","-158.60","1.02855","2.50509"
"2025-06-23 16:38:26","45831.6933564815","27.1","48.5","48.9","49.8","631.098","-158.78","1.02862","2.50496"
"2025-06-23 16:38:31","45831.6934143519","27.0","48.5","48.9","49.8","631.098","-158.87","1.02895","2.50508"
"2025-06-23 16:38:36","45831.6934722222","26.7","48.5","48.9","49.8","630.376","-158.69","1.02890","2.50483"
"2025-06-23 16:38:41","45831.6935300926","26.7","48.5","48.9","49.8","630.617","-159.32","1.02897","2.50510"
"2025-06-23 16:38:46","45831.6935879630","26.7","48.5","48.9","49.8","630.376","-158.42","1.02953","2.50523"
"2025-06-23 16:38:51","45831.6936458333","26.8","48.5","48.9","49.8","629.655","-157.61","1.02927","2.50504"
"2025-06-23 16:38:56","45831.6937037037","26.8","48.5","48.9","49.8","629.895","-158.24","1.02943","2.50515"
"2025-06-23 16:39:01","45831.6937615741","26.9","48.5","48.9","49.8","629.895","-158.78","1.02962","2.50520"
"2025-06-23 16:39:06","45831.6938194444","27.0","48.5","48.9","49.8","630.136","-158.69","1.02966","2.50512"
"2025-06-23 16:39:11","45831.6938773148","27.0","48.5","48.9","49.8","629.655","-158.87","1.02988","2.50520"
"2025-06-23 16:39:16","45831.6939351852","26.8","48.5","49.0","49.8","628.933","-158.06","1.02981","2.50518"
"2025-06-23 16:39:21","45831.6939930556","26.9","48.5","49.0","49.8","628.933","-158.33","1.02981","2.50515"
"2025-06-23 16:39:26","45831.6940509259","26.8","48.5","49.0","49.8","628.933","-158.24","1.02994","2.50506"
"2025-06-23 16:39:31","45831.6941087963","26.9","48.5","49.0","49.8","628.933","-157.43","1.03004","2.50508"
"2025-06-23 16:39:36","45831.6941666667","27.0","48.5","49.0","49.8","628.693","-157.61","1.03010","2.50520"
"2025-06-23 16:39:41","45831.6942245370","26.8","48.5","49.0","49.9","628.212","-156.53","1.03008","2.50506"
"2025-06-23 16:39:46","45831.6942824074","26.7","48.5","49.0","49.9","628.452","-157.34","1.03003","2.50508"
"2025-06-23 16:39:51","45831.6943402778","26.8","48.5","49.0","49.9","628.452","-157.79","1.03021","2.50541"
"2025-06-23 16:39:56","45831.6943981481","26.9","48.5","49.0","49.9","628.693","-158.06","1.03035","2.50537"
"2025-06-23 16:40:01","45831.6944560185","27.0","48.5","49.0","49.9","628.452","-158.51","1.03057","2.50502"
"2025-06-23 16:40:06","45831.6945138889","26.6","48.5","49.0","49.9","628.693","-159.59","1.03101","2.50499"
"2025-06-23 16:40:11","45831.6945717593","26.6","48.5","49.0","49.9","627.971","-158.15","1.03115","2.50505"
"2025-06-23 16:40:16","45831.6946296296","26.8","48.5","49.0","49.9","627.731","-158.69","1.03124","2.50515"
"2025-06-23 16:40:21","45831.6946875000","26.9","48.5","49.0","49.9","627.490","-159.23","1.03125","2.50511"
"2025-06-23 16:40:26","45831.6947453704","26.7","48.5","49.0","49.9","626.528","-159.05","1.03162","2.50506"
"2025-06-23 16:40:31","45831.6948032407","26.7","48.5","49.0","49.9","626.047","-157.97","1.03161","2.50503"
"2025-06-23 16:40:36","45831.6948611111","26.8","48.5","49.0","49.9","625.085","-156.71","1.03122","2.50485"
"2025-06-23 16:40:41","45831.6949189815","26.6","48.5","49.0","49.9","624.604","-157.16","1.03115","2.50527"
"2025-06-23 16:40:46","45831.6949768519","26.8","48.5","49.1","49.9","625.085","-157.79","1.03107","2.50514"
"2025-06-23 16:40:51","45831.6950347222","26.9","48.5","49.1","49.9","625.566","-158.60","1.03170","2.50453"
"2025-06-23 16:40:56","45831.6950925926","27.0","48.5","49.1","49.9","625.566","-157.70","1.03158","2.50523"
"2025-06-23 16:41:01","45831.6951504630","27.0","48.5","49.1","49.9","625.326","-157.88","1.03170","2.50515"
"2025-06-23 16:41:06","45831.6952083333","27.1","48.5","49.1","49.9","624.604","-157.70","1.03170","2.50475"
"2025-06-23 16:41:11","45831.6952662037","27.2","48.5","49.1","49.9","624.364","-158.24","1.03181","2.50502"
"2025-06-23 16:41:16","45831.6953240741","27.2","48.5","49.1","49.9","624.123","-158.15","1.03207","2.50523"
"2025-06-23 16:41:21","45831.6953819444","27.3","48.5","49.1","49.9","624.123","-157.61","1.03202","2.50490"
"2025-06-23 16:41:26","45831.6954398148","27.3","48.4","49.0","49.9","623.882","-156.89","1.03205","2.50494"
"2025-06-23 16:41:31","45831.6954976852","27.3","48.4","49.1","49.9","623.882","-156.08","1.03202","2.50485"
"2025-06-23 16:41:36","45831.6955555556","27.3","48.5","49.1","49.9","623.882","-156.26","1.03168","2.50515"
"2025-06-23 16:41:41","45831.6956134259","26.8","48.5","49.1","49.9","623.401","-155.45","1.03180","2.50502"
"2025-06-23 16:41:46","45831.6956712963","26.9","48.5","49.1","49.9","623.882","-156.80","1.03168","2.50522"
"2025-06-23 16:41:51","45831.6957291667","27.1","48.5","49.1","49.9","624.123","-157.34","1.03196","2.50516"
"2025-06-23 16:41:56","45831.6957870370","27.2","48.5","49.1","49.9","624.123","-157.70","1.03209","2.50527"
"2025-06-23 16:42:01","45831.6958449074","27.3","48.5","49.1","49.9","623.882","-157.70","1.03231","2.50526"
"2025-06-23 16:42:06","45831.6959027778","27.1","48.4","49.1","49.9","623.642","-157.25","1.03234","2.50515"
"2025-06-23 16:42:11","45831.6959606481","27.2","48.4","49.1","49.9","623.401","-157.61","1.03234","2.50519"
"2025-06-23 16:42:16","45831.6960185185","27.3","48.4","49.1","49.9","622.920","-158.51","1.03254","2.50523"
"2025-06-23 16:42:21","45831.6960763889","27.2","48.4","49.1","49.9","622.680","-156.98","1.03261","2.50559"
"2025-06-23 16:42:26","45831.6961342593","27.3","48.4","49.1","49.9","622.680","-156.62","1.03244","2.50502"
"2025-06-23 16:42:31","45831.6961921296","27.3","48.4","49.1","49.9","622.680","-156.17","1.03234","2.50570"
"2025-06-23 16:42:36","45831.6962500000","27.4","48.4","49.1","49.9","622.439","-155.90","1.03227","2.50532"
"2025-06-23 16:42:41","45831.6963078704","27.3","48.4","49.1","49.9","622.439","-155.36","1.03206","2.50540"
"2025-06-23 16:42:46","45831.6963657407","27.3","48.4","49.1","50.0","622.439","-155.09","1.03201","2.50530"
"2025-06-23 16:42:51","45831.6964236111","27.3","48.4","49.1","50.0","622.680","-155.27","1.03172","2.50552"
"2025-06-23 16:42:56","45831.6964814815","27.3","48.4","49.1","50.0","622.680","-157.88","1.03223","2.50560"
"2025-06-23 16:43:01","45831.6965393519","27.2","48.4","49.1","50.0","622.920","-157.97","1.03230","2.50532"
"2025-06-23 16:43:06","45831.6965972222","26.9","48.4","49.1","50.0","621.958","-157.25","1.03261","2.50511"
"2025-06-23 16:43:11","45831.6966550926","26.8","48.4","49.1","50.0","621.477","-157.88","1.03276","2.50547"
"2025-06-23 16:43:16","45831.6967129630","26.9","48.4","49.1","50.0","621.477","-157.79","1.03305","2.50539"
"2025-06-23 16:43:21","45831.6967708333","27.1","48.4","49.1","50.0","620.996","-157.88","1.03301","2.50528"
"2025-06-23 16:43:26","45831.6968287037","27.1","48.4","49.1","50.0","620.275","-157.34","1.03282","2.50554"
"2025-06-23 16:43:31","45831.6968865741","27.1","48.4","49.1","50.0","619.794","-157.34","1.03258","2.50556"
"2025-06-23 16:43:36","45831.6969444444","27.2","48.4","49.1","50.0","619.313","-157.88","1.03266","2.50537"
"2025-06-23 16:43:41","45831.6970023148","27.2","48.4","49.1","50.0","619.072","-157.97","1.03291","2.50531"
"2025-06-23 16:43:46","45831.6970601852","26.8","48.4","49.1","50.0","618.351","-157.34","1.03305","2.50539"
"2025-06-23 16:43:51","45831.6971180556","26.8","48.4","49.1","50.0","618.591","-156.08","1.03290","2.50529"
"2025-06-23 16:43:56","45831.6971759259","26.9","48.4","49.1","50.0","618.110","-156.17","1.03270","2.50545"
"2025-06-23 16:44:01","45831.6972337963","27.1","48.4","49.1","50.0","618.110","-157.16","1.03307","2.50529"
"2025-06-23 16:44:06","45831.6972916667","27.2","48.4","49.1","49.9","618.110","-156.08","1.03297","2.50544"
"2025-06-23 16:44:11","45831.6973495370","27.2","48.4","49.1","50.0","618.351","-156.35","1.03287","2.50540"
"2025-06-23 16:44:16","45831.6974074074","26.9","48.4","49.1","50.0","618.110","-156.89","1.03289","2.50565"
"2025-06-23 16:44:21","45831.6974652778","26.9","48.4","49.1","50.0","617.870","-156.35","1.03292","2.50548"
"2025-06-23 16:44:26","45831.6975231481","27.0","48.4","49.1","50.0","617.629","-156.53","1.03294","2.50544"
"2025-06-23 16:44:31","45831.6975810185","27.2","48.4","49.1","50.0","617.629","-155.99","1.03292","2.50549"
"2025-06-23 16:44:36","45831.6976388889","27.2","48.4","49.1","50.0","617.389","-156.17","1.03280","2.50538"
"2025-06-23 16:44:41","45831.6976967593","27.2","48.4","49.1","50.0","617.629","-157.88","1.03290","2.50557"
"2025-06-23 16:44:46","45831.6977546296","27.2","48.4","49.1","50.0","617.629","-157.34","1.03311","2.50548"
"2025-06-23 16:44:51","45831.6978125000","27.2","48.4","49.1","50.0","617.148","-157.61","1.03297","2.50543"
"2025-06-23 16:44:56","45831.6978703704","27.3","48.4","49.1","50.0","616.427","-157.52","1.03342","2.50556"
"2025-06-23 16:45:01","45831.6979282407","27.4","48.4","49.1","50.0","615.946","-156.98","1.03316","2.50597"
"2025-06-23 16:45:06","45831.6979861111","27.4","48.4","49.2","50.0","615.465","-157.43","1.03346","2.50543"
"2025-06-23 16:45:11","45831.6980439815","27.4","48.4","49.2","50.0","615.705","-156.71","1.03321","2.50569"
"2025-06-23 16:45:16","45831.6981018518","27.3","48.4","49.2","50.0","615.946","-156.53","1.03317","2.50545"
"2025-06-23 16:45:21","45831.6981597222","27.4","48.4","49.2","50.0","615.224","-156.08","1.03308","2.50554"
"2025-06-23 16:45:26","45831.6982175926","27.4","48.4","49.2","50.0","614.984","-155.99","1.03309","2.50545"
"2025-06-23 16:45:31","45831.6982754630","27.4","48.4","49.2","50.0","614.984","-156.17","1.03335","2.50561"
"2025-06-23 16:45:36","45831.6983333333","27.4","48.4","49.2","50.0","614.503","-156.98","1.03330","2.50548"
"2025-06-23 16:45:41","45831.6983912037","27.3","48.4","49.2","50.0","615.224","-156.80","1.03324","2.50564"
"2025-06-23 16:45:46","45831.6984490741","27.0","48.4","49.2","50.0","614.503","-157.52","1.03338","2.50561"
"2025-06-23 16:45:51","45831.6985069444","27.1","48.4","49.2","50.0","614.022","-157.07","1.03354","2.50600"
"2025-06-23 16:45:56","45831.6985648148","26.9","48.4","49.2","50.0","613.781","-156.17","1.03365","2.50565"
"2025-06-23 16:46:01","45831.6986226852","26.9","48.4","49.2","50.0","612.819","-155.99","1.03322","2.50561"
"2025-06-23 16:46:06","45831.6986805556","27.1","48.4","49.2","50.0","613.300","-155.99","1.03325","2.50560"
"2025-06-23 16:46:11","45831.6987384259","27.2","48.4","49.2","50.0","613.541","-156.62","1.03328","2.50604"
"2025-06-23 16:46:16","45831.6987962963","27.3","48.4","49.2","50.0","613.781","-157.70","1.03362","2.50542"
"2025-06-23 16:46:21","45831.6988541667","27.4","48.4","49.2","50.0","614.022","-157.88","1.03360","2.50580"
"2025-06-23 16:46:26","45831.6989120370","27.4","48.4","49.1","50.0","613.060","-158.06","1.03390","2.50525"
"2025-06-23 16:46:31","45831.6989699074","27.3","48.4","49.1","50.0","612.819","-157.79","1.03372","2.50572"
"2025-06-23 16:46:36","45831.6990277778","27.2","48.4","49.1","50.0","611.616","-157.70","1.03386","2.50566"
"2025-06-23 16:46:41","45831.6990856481","27.3","48.4","49.1","50.0","611.616","-156.80","1.03370","2.50569"
"2025-06-23 16:46:46","45831.6991435185","27.1","48.4","49.1","50.0","611.135","-155.81","1.03348","2.50560"
"2025-06-23 16:46:51","45831.6992013889","26.9","48.4","49.1","50.0","611.135","-156.98","1.03336","2.50574"
"2025-06-23 16:46:56","45831.6992592593","27.1","48.4","49.1","49.9","611.135","-158.15","1.03390","2.50563"
"2025-06-23 16:47:01","45831.6993171296","27.1","48.3","49.1","49.9","610.895","-157.88","1.03395","2.50523"
"2025-06-23 16:47:06","45831.6993750000","27.1","48.3","49.1","49.9","610.173","-158.15","1.03416","2.50553"
"2025-06-23 16:47:11","45831.6994328704","27.1","48.3","49.1","49.9","610.414","-158.15","1.03440","2.50542"
"2025-06-23 16:47:16","45831.6994907407","27.0","48.3","49.1","49.9","609.692","-158.15","1.03433","2.50564"
"2025-06-23 16:47:21","45831.6995486111","27.1","48.3","49.1","49.9","609.452","-157.88","1.03438","2.50561"
"2025-06-23 16:47:26","45831.6996064815","27.3","48.3","49.1","49.9","609.211","-157.25","1.03443","2.50544"
"2025-06-23 16:47:31","45831.6996643519","27.2","48.3","49.1","49.8","608.730","-158.42","1.03468","2.50551"
"2025-06-23 16:47:36","45831.6997222222","26.9","48.3","49.1","49.8","608.971","-158.24","1.03479","2.50524"
"2025-06-23 16:47:41","45831.6997800926","26.7","48.3","49.1","49.8","608.490","-159.14","1.03501","2.50537"
"2025-06-23 16:47:46","45831.6998379630","26.7","48.3","49.1","49.8","608.490","-158.60","1.03534","2.50521"
"2025-06-23 16:47:51","45831.6998958333","26.9","48.3","49.1","49.8","608.009","-157.79","1.03512","2.50536"
"2025-06-23 16:47:56","45831.6999537037","27.1","48.2","49.1","49.8","607.528","-157.88","1.03520","2.50556"
"2025-06-23 16:48:01","45831.7000115741","27.1","48.2","49.1","49.7","607.528","-157.70","1.03513","2.50553"
"2025-06-23 16:48:06","45831.7000694444","27.2","48.2","49.0","49.7","607.768","-157.88","1.03528","2.50541"
"2025-06-23 16:48:11","45831.7001273148","27.2","48.2","49.0","49.7","607.047","-158.06","1.03538","2.50543"
"2025-06-23 16:48:16","45831.7001851852","27.0","48.2","49.0","49.7","606.806","-156.62","1.03538","2.50544"
"2025-06-23 16:48:21","45831.7002430556","27.1","48.2","49.0","49.7","606.806","-157.70","1.03551","2.50552"
"2025-06-23 16:48:26","45831.7003009259","26.8","48.2","49.0","49.7","606.806","-157.52","1.03556","2.50548"
"2025-06-23 16:48:31","45831.7003587963","26.6","48.2","49.0","49.7","606.806","-158.15","1.03580","2.50529"
"2025-06-23 16:48:36","45831.7004166667","26.8","48.2","49.0","49.7","606.325","-157.88","1.03606","2.50544"
"2025-06-23 16:48:41","45831.7004745370","27.0","48.2","49.0","49.7","606.325","-157.79","1.03621","2.50540"
"2025-06-23 16:48:46","45831.7005324074","26.9","48.2","49.0","49.7","606.566","-158.96","1.03662","2.50531"
"2025-06-23 16:48:51","45831.7005902778","27.0","48.2","49.0","49.6","606.566","-158.96","1.03687","2.50529"
"2025-06-23 16:48:56","45831.7006481482","27.1","48.2","49.0","49.6","606.325","-156.53","1.03684","2.50544"
"2025-06-23 16:49:01","45831.7007060185","27.2","48.1","49.0","49.6","605.844","-156.35","1.03666","2.50549"
"2025-06-23 16:49:06","45831.7007638889","27.1","48.1","49.0","49.6","605.123","-156.53","1.03648","2.50546"
"2025-06-23 16:49:11","45831.7008217593","27.1","48.1","49.0","49.6","605.363","-158.33","1.03685","2.50525"
"2025-06-23 16:49:16","45831.7008796296","27.0","48.1","49.0","49.6","605.604","-159.41","1.03714","2.50555"
"2025-06-23 16:49:21","45831.7009375000","26.9","48.1","49.0","49.6","605.363","-159.32","1.03765","2.50513"
"2025-06-23 16:49:26","45831.7009953704","26.8","48.1","49.0","49.6","604.161","-158.51","1.03765","2.50544"
"2025-06-23 16:49:31","45831.7010532407","26.8","48.1","48.9","49.6","603.920","-158.87","1.03800","2.50505"
"2025-06-23 16:49:36","45831.7011111111","26.9","48.1","48.9","49.6","603.439","-157.97","1.03793","2.50543"
"2025-06-23 16:49:41","45831.7011689815","26.9","48.0","48.8","49.5","602.958","-157.25","1.03793","2.50499"
"2025-06-23 16:49:46","45831.7012268519","26.8","48.0","48.8","49.4","602.958","-157.25","1.03785","2.50534"
"2025-06-23 16:49:51","45831.7012847222","26.6","47.9","48.8","49.4","602.958","-156.89","1.03807","2.50501"
"2025-06-23 16:49:56","45831.7013425926","26.7","47.9","48.8","49.4","602.958","-156.80","1.03804","2.50514"
"2025-06-23 16:50:01","45831.7014004630","26.9","47.9","48.8","49.4","602.237","-155.54","1.03802","2.50530"
"2025-06-23 16:50:06","45831.7014583333","27.0","47.9","48.8","49.4","602.237","-155.72","1.03802","2.50537"
"2025-06-23 16:50:11","45831.7015162037","27.0","47.9","48.8","49.4","602.718","-156.53","1.03818","2.50516"
"2025-06-23 16:50:16","45831.7015740741","27.1","47.9","48.8","49.4","602.477","-155.81","1.03816","2.50547"
"2025-06-23 16:50:21","45831.7016319444","27.3","47.9","48.8","49.4","601.996","-156.62","1.03824","2.50543"
