"Date/Time","Date/Time","No.1","No.2","No.3","No.4","No.5","No.6","No.7","No.8"
"2025-07-07 16:38:09","45845.6931597222","","","","","633.984","-149.07","0.90771","2.50609"
"2025-07-07 16:38:10","45845.6931712963","39.6","55.7","55.4","57.1","","","",""
"2025-07-07 16:38:14","45845.6932175926","","","","","632.541","-145.30","0.90752","2.50551"
"2025-07-07 16:38:15","45845.6932291667","39.6","55.6","55.4","57.1","","","",""
"2025-07-07 16:38:19","45845.6932754630","","","","","632.541","-147.37","0.90769","2.50518"
"2025-07-07 16:38:20","45845.6932870370","39.6","55.6","55.4","57.1","","","",""
"2025-07-07 16:38:24","45845.6933333333","","","","","613.060","-147.01","0.90786","2.50491"
"2025-07-07 16:38:25","45845.6933449074","39.4","55.5","55.2","57.0","","","",""
"2025-07-07 16:38:29","45845.6933912037","","","","","455.044","-148.17","0.90807","2.50495"
"2025-07-07 16:38:30","45845.6934027778","39.4","55.2","54.9","56.9","","","",""
"2025-07-07 16:38:34","45845.6934490741","","","","","630.136","-147.19","0.90845","2.50503"
"2025-07-07 16:38:35","45845.6934606481","39.4","55.1","54.7","56.7","","","",""
"2025-07-07 16:38:39","45845.6935069444","","","","","630.617","-147.91","0.90835","2.50467"
"2025-07-07 16:38:40","45845.6935185185","39.4","54.9","54.4","56.4","","","",""
"2025-07-07 16:38:44","45845.6935648148","","","","","631.819","-149.25","0.90811","2.50392"
"2025-07-07 16:38:45","45845.6935763889","39.4","54.9","54.2","56.1","","","",""
"2025-07-07 16:38:49","45845.6936226852","","","","","645.288","-150.24","0.90617","2.49847"
"2025-07-07 16:38:50","45845.6936342593","39.4","55.0","54.2","55.8","","","",""
"2025-07-07 16:38:54","45845.6936805556","","","","","635.186","-151.23","0.90542","2.49625"
"2025-07-07 16:38:55","45845.6936921296","39.4","55.1","54.2","55.6","","","",""
"2025-07-07 16:38:59","45845.6937384259","","","","","629.174","-150.24","0.90495","2.49495"
"2025-07-07 16:39:00","45845.6937500000","39.4","55.1","54.2","55.6","","","",""
"2025-07-07 16:39:04","45845.6937962963","","","","","629.655","-150.96","0.90469","2.49428"
"2025-07-07 16:39:05","45845.6938078704","39.4","55.2","54.3","55.6","","","",""
"2025-07-07 16:39:09","45845.6938541667","","","","","628.693","-150.51","0.90425","2.49272"
"2025-07-07 16:39:10","45845.6938657407","39.4","55.2","54.3","55.5","","","",""
"2025-07-07 16:39:14","45845.6939120370","","","","","628.212","-149.97","0.90388","2.49143"
"2025-07-07 16:39:15","45845.6939236111","39.4","55.2","54.3","55.5","","","",""
"2025-07-07 16:39:19","45845.6939699074","","","","","633.503","-149.88","0.90344","2.49003"
"2025-07-07 16:39:20","45845.6939814815","39.4","55.3","54.3","55.4","","","",""
"2025-07-07 16:39:24","45845.6940277778","","","","","646.731","-147.46","0.90258","2.48867"
"2025-07-07 16:39:25","45845.6940393519","39.4","55.3","54.3","55.4","","","",""
"2025-07-07 16:39:29","45845.6940856481","","","","","636.389","-148.53","0.90194","2.48760"
"2025-07-07 16:39:30","45845.6940972222","39.4","55.3","54.4","55.4","","","",""
"2025-07-07 16:39:34","45845.6941435185","","","","","629.174","-148.44","0.90234","2.48647"
"2025-07-07 16:39:35","45845.6941550926","39.4","55.4","54.4","55.3","","","",""
"2025-07-07 16:39:39","45845.6942013889","","","","","631.579","-148.98","0.90220","2.48562"
"2025-07-07 16:39:40","45845.6942129630","39.3","55.4","54.4","55.3","","","",""
"2025-07-07 16:39:44","45845.6942592593","","","","","633.984","-146.29","0.90169","2.48484"
"2025-07-07 16:39:45","45845.6942708333","39.4","55.4","54.4","55.3","","","",""
"2025-07-07 16:39:49","45845.6943171296","","","","","628.693","-146.02","0.90107","2.48414"
"2025-07-07 16:39:50","45845.6943287037","39.4","55.4","54.5","55.3","","","",""
"2025-07-07 16:39:54","45845.6943750000","","","","","626.047","-138.65","0.90661","2.49959"
"2025-07-07 16:39:55","45845.6943865741","39.4","55.5","54.5","55.3","","","",""
"2025-07-07 16:39:59","45845.6944328704","","","","","626.047","-130.20","0.91028","2.51005"
"2025-07-07 16:40:00","45845.6944444444","39.4","55.5","54.5","55.2","","","",""
"2025-07-07 16:40:04","45845.6944907407","","","","","625.085","-102.89","0.91057","2.50980"
"2025-07-07 16:40:05","45845.6945023148","39.4","55.4","54.5","55.2","","","",""
"2025-07-07 16:40:09","45845.6945486111","","","","","623.882","-121.94","0.91100","2.51001"
"2025-07-07 16:40:10","45845.6945601852","39.4","55.1","54.5","55.2","","","",""
"2025-07-07 16:40:14","45845.6946064815","","","","","624.364","-126.70","0.91079","2.50995"
"2025-07-07 16:40:15","45845.6946180556","39.3","54.8","54.5","55.2","","","",""
"2025-07-07 16:40:19","45845.6946643519","","","","","507.476","-134.07","0.91079","2.51003"
"2025-07-07 16:40:20","45845.6946759259","39.2","54.6","54.2","55.1","","","",""
"2025-07-07 16:40:24","45845.6947222222","","","","","131.799","-142.69","0.91065","2.50977"
"2025-07-07 16:40:25","45845.6947337963","39.2","54.7","54.0","54.8","","","",""
"2025-07-07 16:40:29","45845.6947800926","","","","","6.01275","-147.28","0.91052","2.50978"
"2025-07-07 16:40:30","45845.6947916667","39.2","54.8","54.0","54.7","","","",""
"2025-07-07 16:40:34","45845.6948379630","","","","","443.981","-148.26","0.91076","2.50955"
"2025-07-07 16:40:35","45845.6948495370","39.3","54.9","54.0","54.7","","","",""
"2025-07-07 16:40:39","45845.6948958333","","","","","625.807","-146.56","0.91079","2.50969"
"2025-07-07 16:40:40","45845.6949074074","39.2","55.0","54.1","54.8","","","",""
"2025-07-07 16:40:44","45845.6949537037","","","","","630.136","-145.21","0.91065","2.50978"
"2025-07-07 16:40:45","45845.6949652778","39.3","55.1","54.2","54.8","","","",""
"2025-07-07 16:40:49","45845.6950115741","","","","","627.971","-146.74","0.91055","2.50957"
"2025-07-07 16:40:50","45845.6950231481","39.3","55.0","54.2","54.8","","","",""
"2025-07-07 16:40:54","45845.6950694444","","","","","625.085","-148.71","0.91054","2.50967"
"2025-07-07 16:40:55","45845.6950810185","39.3","55.1","54.3","54.8","","","",""
"2025-07-07 16:40:59","45845.6951273148","","","","","623.882","-149.25","0.91033","2.50880"
"2025-07-07 16:41:00","45845.6951388889","39.3","55.1","54.3","54.9","","","",""
"2025-07-07 16:41:04","45845.6951851852","","","","","623.882","-151.32","0.91072","2.50839"
"2025-07-07 16:41:05","45845.6951967593","39.3","55.2","54.4","54.9","","","",""
"2025-07-07 16:41:09","45845.6952430556","","","","","623.161","-149.34","0.91074","2.50878"
"2025-07-07 16:41:10","45845.6952546296","39.3","55.2","54.5","54.9","","","",""
"2025-07-07 16:41:14","45845.6953009259","","","","","622.920","-148.80","0.91071","2.50870"
"2025-07-07 16:41:15","45845.6953125000","39.3","55.3","54.5","54.9","","","",""
"2025-07-07 16:41:19","45845.6953587963","","","","","624.364","-147.91","0.91035","2.50880"
"2025-07-07 16:41:20","45845.6953703704","39.3","55.3","54.6","54.9","","","",""
"2025-07-07 16:41:24","45845.6954166667","","","","","623.642","-148.35","0.91032","2.50889"
"2025-07-07 16:41:25","45845.6954282407","39.3","55.3","54.6","55.0","","","",""
"2025-07-07 16:41:29","45845.6954745370","","","","","622.199","-148.62","0.91040","2.50894"
"2025-07-07 16:41:30","45845.6954861111","39.3","55.4","54.6","55.0","","","",""
"2025-07-07 16:41:34","45845.6955324074","","","","","622.199","-148.80","0.91047","2.50879"
"2025-07-07 16:41:35","45845.6955439815","39.3","55.4","54.7","55.0","","","",""
"2025-07-07 16:41:39","45845.6955902778","","","","","622.199","-149.52","0.91047","2.50916"
"2025-07-07 16:41:40","45845.6956018519","39.3","55.5","54.7","55.0","","","",""
"2025-07-07 16:41:44","45845.6956481481","","","","","621.958","-149.88","0.91095","2.50868"
"2025-07-07 16:41:45","45845.6956597222","39.3","55.5","54.7","55.0","","","",""
"2025-07-07 16:41:49","45845.6957060185","","","","","621.477","-150.78","0.91107","2.50848"
"2025-07-07 16:41:50","45845.6957175926","39.3","55.5","54.8","55.0","","","",""
"2025-07-07 16:41:54","45845.6957638889","","","","","620.756","-150.51","0.91138","2.50879"
"2025-07-07 16:41:55","45845.6957754630","39.3","55.6","54.8","55.0","","","",""
"2025-07-07 16:41:59","45845.6958217593","","","","","620.515","-148.98","0.91141","2.50888"
"2025-07-07 16:42:00","45845.6958333333","39.3","55.6","54.9","55.1","","","",""
"2025-07-07 16:42:04","45845.6958796296","","","","","620.034","-148.62","0.91119","2.50870"
"2025-07-07 16:42:05","45845.6958912037","39.3","55.6","54.9","55.1","","","",""
"2025-07-07 16:42:09","45845.6959375000","","","","","619.794","-147.99","0.91084","2.50882"
"2025-07-07 16:42:10","45845.6959490741","39.3","55.7","54.9","55.1","","","",""
"2025-07-07 16:42:14","45845.6959953704","","","","","620.034","-148.26","0.91086","2.50878"
"2025-07-07 16:42:15","45845.6960069444","39.3","55.7","55.0","55.1","","","",""
"2025-07-07 16:42:19","45845.6960532407","","","","","620.275","-148.53","0.91081","2.50887"
"2025-07-07 16:42:20","45845.6960648148","39.3","55.7","55.0","55.1","","","",""
"2025-07-07 16:42:24","45845.6961111111","","","","","619.794","-149.43","0.91086","2.50921"
"2025-07-07 16:42:25","45845.6961226852","39.3","55.8","55.0","55.1","","","",""
"2025-07-07 16:42:29","45845.6961689815","","","","","619.553","-150.33","0.91117","2.50894"
"2025-07-07 16:42:30","45845.6961805556","39.3","55.8","55.0","55.1","","","",""
"2025-07-07 16:42:34","45845.6962268519","","","","","619.313","-148.98","0.91098","2.50896"
"2025-07-07 16:42:35","45845.6962384259","39.4","55.8","55.1","55.1","","","",""
"2025-07-07 16:42:39","45845.6962847222","","","","","619.313","-149.61","0.91089","2.50902"
"2025-07-07 16:42:40","45845.6962962963","39.4","55.9","55.1","55.2","","","",""
"2025-07-07 16:42:44","45845.6963425926","","","","","619.313","-149.79","0.91094","2.50899"
"2025-07-07 16:42:45","45845.6963541667","39.4","55.9","55.1","55.2","","","",""
"2025-07-07 16:42:49","45845.6964004630","","","","","619.553","-150.87","0.91138","2.50895"
"2025-07-07 16:42:50","45845.6964120370","39.4","55.9","55.1","55.2","","","",""
"2025-07-07 16:42:54","45845.6964583333","","","","","619.072","-149.88","0.91158","2.50916"
"2025-07-07 16:42:55","45845.6964699074","39.4","55.9","55.2","55.2","","","",""
"2025-07-07 16:42:59","45845.6965162037","","","","","618.110","-150.51","0.91166","2.50904"
"2025-07-07 16:43:00","45845.6965277778","39.4","56.0","55.2","55.2","","","",""
"2025-07-07 16:43:04","45845.6965740741","","","","","617.389","-150.78","0.91191","2.50906"
"2025-07-07 16:43:05","45845.6965856481","39.4","56.0","55.2","55.2","","","",""
"2025-07-07 16:43:09","45845.6966319444","","","","","616.908","-149.88","0.91206","2.50900"
"2025-07-07 16:43:10","45845.6966435185","39.4","56.0","55.2","55.2","","","",""
"2025-07-07 16:43:14","45845.6966898148","","","","","616.908","-148.89","0.91188","2.50893"
"2025-07-07 16:43:15","45845.6967013889","39.4","56.0","55.2","55.2","","","",""
"2025-07-07 16:43:19","45845.6967476852","","","","","616.667","-149.61","0.91189","2.50904"
"2025-07-07 16:43:20","45845.6967592593","39.4","56.0","55.3","55.2","","","",""
"2025-07-07 16:43:24","45845.6968055556","","","","","616.427","-148.80","0.91180","2.50900"
"2025-07-07 16:43:25","45845.6968171296","39.4","56.0","55.3","55.2","","","",""
"2025-07-07 16:43:29","45845.6968634259","","","","","616.186","-149.88","0.91200","2.50903"
"2025-07-07 16:43:30","45845.6968750000","39.4","56.1","55.3","55.2","","","",""
"2025-07-07 16:43:34","45845.6969212963","","","","","616.186","-149.97","0.91238","2.50929"
"2025-07-07 16:43:35","45845.6969328704","39.4","56.1","55.3","55.2","","","",""
"2025-07-07 16:43:39","45845.6969791667","","","","","616.427","-150.51","0.91255","2.50877"
"2025-07-07 16:43:40","45845.6969907407","39.4","56.1","55.3","55.2","","","",""
"2025-07-07 16:43:44","45845.6970370370","","","","","616.427","-151.59","0.91310","2.50883"
"2025-07-07 16:43:45","45845.6970486111","39.4","56.1","55.3","55.2","","","",""
"2025-07-07 16:43:49","45845.6970949074","","","","","615.465","-151.77","0.91349","2.50850"
"2025-07-07 16:43:50","45845.6971064815","39.3","56.0","55.3","55.1","","","",""
"2025-07-07 16:43:54","45845.6971527778","","","","","615.224","-150.87","0.91366","2.50867"
"2025-07-07 16:43:55","45845.6971643519","39.3","56.0","55.3","55.1","","","",""
"2025-07-07 16:43:59","45845.6972106481","","","","","614.743","-150.60","0.91356","2.50873"
"2025-07-07 16:44:00","45845.6972222222","39.3","56.0","55.3","55.1","","","",""
"2025-07-07 16:44:04","45845.6972685185","","","","","614.743","-149.61","0.91336","2.50876"
"2025-07-07 16:44:05","45845.6972800926","39.2","56.0","55.3","55.1","","","",""
"2025-07-07 16:44:09","45845.6973263889","","","","","614.262","-149.25","0.91332","2.50875"
"2025-07-07 16:44:10","45845.6973379630","39.3","56.0","55.3","55.1","","","",""
"2025-07-07 16:44:14","45845.6973842593","","","","","614.262","-149.43","0.91332","2.50884"
"2025-07-07 16:44:15","45845.6973958333","39.3","56.0","55.3","55.1","","","",""
"2025-07-07 16:44:19","45845.6974421296","","","","","614.503","-147.99","0.91313","2.50897"
"2025-07-07 16:44:20","45845.6974537037","39.3","56.0","55.3","55.1","","","",""
"2025-07-07 16:44:24","45845.6975000000","","","","","614.743","-148.35","0.91281","2.50884"
"2025-07-07 16:44:25","45845.6975115741","39.3","56.0","55.3","55.1","","","",""
"2025-07-07 16:44:29","45845.6975578704","","","","","614.503","-148.98","0.91315","2.50894"
"2025-07-07 16:44:30","45845.6975694444","39.3","56.0","55.3","55.1","","","",""
"2025-07-07 16:44:34","45845.6976157407","","","","","613.300","-148.44","0.91318","2.50908"
"2025-07-07 16:44:35","45845.6976273148","39.3","56.0","55.3","55.1","","","",""
"2025-07-07 16:44:39","45845.6976736111","","","","","613.541","-150.96","0.91357","2.50884"
"2025-07-07 16:44:40","45845.6976851852","39.3","56.0","55.3","55.1","","","",""
"2025-07-07 16:44:44","45845.6977314815","","","","","613.541","-149.97","0.91409","2.50893"
"2025-07-07 16:44:45","45845.6977430556","39.3","56.0","55.3","55.0","","","",""
"2025-07-07 16:44:49","45845.6977893518","","","","","613.300","-150.24","0.91418","2.50889"
"2025-07-07 16:44:50","45845.6978009259","39.3","56.0","55.4","55.0","","","",""
"2025-07-07 16:44:54","45845.6978472222","","","","","613.300","-149.25","0.91435","2.50902"
"2025-07-07 16:44:55","45845.6978587963","39.3","56.0","55.4","55.0","","","",""
"2025-07-07 16:44:59","45845.6979050926","","","","","613.300","-148.44","0.91402","2.50886"
"2025-07-07 16:45:00","45845.6979166667","39.2","56.0","55.4","55.0","","","",""
"2025-07-07 16:45:04","45845.6979629630","","","","","612.579","-147.82","0.91384","2.50877"
"2025-07-07 16:45:05","45845.6979745370","39.3","56.0","55.4","55.0","","","",""
"2025-07-07 16:45:09","45845.6980208333","","","","","612.097","-149.43","0.91399","2.50890"
"2025-07-07 16:45:10","45845.6980324074","39.3","56.0","55.4","55.0","","","",""
"2025-07-07 16:45:14","45845.6980787037","","","","","612.097","-148.44","0.91418","2.50896"
"2025-07-07 16:45:15","45845.6980902778","39.2","56.0","55.4","55.0","","","",""
"2025-07-07 16:45:19","45845.6981365741","","","","","612.579","-148.62","0.91455","2.50895"
"2025-07-07 16:45:20","45845.6981481481","39.3","56.0","55.4","55.0","","","",""
"2025-07-07 16:45:24","45845.6981944444","","","","","611.376","-149.16","0.91453","2.50880"
"2025-07-07 16:45:25","45845.6982060185","39.3","56.0","55.4","55.0","","","",""
"2025-07-07 16:45:29","45845.6982523148","","","","","611.376","-150.33","0.91504","2.50905"
"2025-07-07 16:45:30","45845.6982638889","39.3","56.0","55.4","55.0","","","",""
"2025-07-07 16:45:34","45845.6983101852","","","","","611.376","-148.89","0.91521","2.50917"
"2025-07-07 16:45:35","45845.6983217593","39.2","56.0","55.4","55.0","","","",""
"2025-07-07 16:45:39","45845.6983680556","","","","","611.376","-148.89","0.91512","2.50885"
"2025-07-07 16:45:40","45845.6983796296","39.2","56.0","55.4","55.0","","","",""
"2025-07-07 16:45:44","45845.6984259259","","","","","610.895","-147.64","0.91513","2.50891"
"2025-07-07 16:45:45","45845.6984375000","39.3","56.0","55.4","55.0","","","",""
"2025-07-07 16:45:49","45845.6984837963","","","","","610.414","-146.47","0.91489","2.50875"
"2025-07-07 16:45:50","45845.6984953704","39.3","56.0","55.4","54.9","","","",""
"2025-07-07 16:45:54","45845.6985416667","","","","","610.414","-146.02","0.91463","2.50885"
"2025-07-07 16:45:55","45845.6985532407","39.3","56.0","55.4","54.9","","","",""
"2025-07-07 16:45:59","45845.6985995370","","","","","610.414","-147.10","0.91462","2.50908"
"2025-07-07 16:46:00","45845.6986111111","39.3","56.0","55.4","54.9","","","",""
"2025-07-07 16:46:04","45845.6986574074","","","","","610.414","-148.26","0.91490","2.50891"
"2025-07-07 16:46:05","45845.6986689815","39.3","56.0","55.4","54.9","","","",""
"2025-07-07 16:46:09","45845.6987152778","","","","","609.933","-147.10","0.91493","2.50892"
"2025-07-07 16:46:10","45845.6987268518","39.3","56.0","55.4","54.9","","","",""
"2025-07-07 16:46:14","45845.6987731481","","","","","609.452","-146.74","0.91471","2.50901"
"2025-07-07 16:46:15","45845.6987847222","39.3","56.0","55.4","54.9","","","",""
"2025-07-07 16:46:19","45845.6988310185","","","","","609.452","-149.25","0.91489","2.50894"
"2025-07-07 16:46:20","45845.6988425926","39.3","56.0","55.4","54.9","","","",""
"2025-07-07 16:46:24","45845.6988888889","","","","","610.173","-152.13","0.91592","2.50898"
"2025-07-07 16:46:25","45845.6989004630","39.3","56.0","55.4","54.9","","","",""
"2025-07-07 16:46:29","45845.6989467593","","","","","609.692","-149.43","0.91649","2.50906"
"2025-07-07 16:46:30","45845.6989583333","39.2","56.1","55.4","54.9","","","",""
"2025-07-07 16:46:34","45845.6990046296","","","","","608.730","-148.08","0.91602","2.50892"
"2025-07-07 16:46:35","45845.6990162037","39.2","56.1","55.4","54.9","","","",""
"2025-07-07 16:46:39","45845.6990625000","","","","","608.009","-148.71","0.91581","2.50886"
"2025-07-07 16:46:40","45845.6990740741","39.2","56.0","55.4","54.9","","","",""
"2025-07-07 16:46:44","45845.6991203704","","","","","607.768","-148.53","0.91586","2.50888"
"2025-07-07 16:46:45","45845.6991319444","39.2","56.0","55.4","54.9","","","",""
"2025-07-07 16:46:49","45845.6991782407","","","","","609.692","-149.97","0.91612","2.50885"
"2025-07-07 16:46:50","45845.6991898148","39.3","56.0","55.4","54.9","","","",""
"2025-07-07 16:46:54","45845.6992361111","","","","","607.528","-149.61","0.91640","2.50896"
"2025-07-07 16:46:55","45845.6992476852","39.2","56.0","55.4","54.9","","","",""
"2025-07-07 16:46:59","45845.6992939815","","","","","607.287","-150.15","0.91676","2.50898"
"2025-07-07 16:47:00","45845.6993055556","39.2","56.0","55.4","54.9","","","",""
"2025-07-07 16:47:04","45845.6993518519","","","","","606.806","-149.88","0.61326","1.66510"
"2025-07-07 16:47:05","45845.6993634259","39.2","56.0","55.4","54.8","","","",""
"2025-07-07 16:47:09","45845.6994097222","","","","","606.325","-148.89","0.20549","0.55790"
"2025-07-07 16:47:10","45845.6994212963","39.2","56.0","55.4","54.8","","","",""
"2025-07-07 16:47:14","45845.6994675926","","","","","606.325","-148.71","0.91605","2.50958"
"2025-07-07 16:47:15","45845.6994791667","39.1","56.0","55.4","54.8","","","",""
"2025-07-07 16:47:19","45845.6995254630","","","","","606.085","-147.73","0.91770","2.51048"
"2025-07-07 16:47:20","45845.6995370370","39.2","56.0","55.4","54.8","","","",""
"2025-07-07 16:47:24","45845.6995833333","","","","","606.085","-147.46","0.91776","2.51048"
"2025-07-07 16:47:25","45845.6995949074","39.2","56.0","55.4","54.8","","","",""
"2025-07-07 16:47:29","45845.6996412037","","","","","605.363","-146.92","0.91768","2.51037"
"2025-07-07 16:47:30","45845.6996527778","39.1","56.0","55.4","54.8","","","",""
"2025-07-07 16:47:34","45845.6996990741","","","","","606.085","-146.47","0.91733","2.50906"
"2025-07-07 16:47:35","45845.6997106482","39.1","56.0","55.4","54.8","","","",""
"2025-07-07 16:47:39","45845.6997569444","","","","","605.123","-147.73","0.91750","2.50948"
"2025-07-07 16:47:40","45845.6997685185","39.1","56.0","55.4","54.8","","","",""
"2025-07-07 16:47:44","45845.6998148148","","","","","604.882","-147.73","0.91783","2.50954"
"2025-07-07 16:47:45","45845.6998263889","39.1","56.0","55.4","54.8","","","",""
"2025-07-07 16:47:49","45845.6998726852","","","","","604.882","-147.55","0.91781","2.50965"
"2025-07-07 16:47:50","45845.6998842593","39.1","56.0","55.4","54.8","","","",""
"2025-07-07 16:47:54","45845.6999305556","","","","","604.882","-148.53","0.91825","2.50977"
"2025-07-07 16:47:55","45845.6999421296","39.1","56.0","55.4","54.7","","","",""
"2025-07-07 16:47:59","45845.6999884259","","","","","604.161","-147.99","0.91839","2.50992"
"2025-07-07 16:48:00","45845.7000000000","39.1","56.0","55.4","54.7","","","",""
"2025-07-07 16:48:04","45845.7000462963","","","","","603.920","-147.19","0.91851","2.51016"
"2025-07-07 16:48:05","45845.7000578704","39.1","55.9","55.4","54.7","","","",""
"2025-07-07 16:48:09","45845.7001041667","","","","","603.680","-147.10","0.91860","2.51000"
"2025-07-07 16:48:10","45845.7001157407","39.1","55.9","55.4","54.7","","","",""
"2025-07-07 16:48:14","45845.7001620370","","","","","603.439","-146.02","0.91860","2.51002"
"2025-07-07 16:48:15","45845.7001736111","39.2","55.9","55.4","54.7","","","",""
"2025-07-07 16:48:19","45845.7002199074","","","","","603.439","-145.75","0.91823","2.51002"
"2025-07-07 16:48:20","45845.7002314815","39.1","55.9","55.3","54.7","","","",""
"2025-07-07 16:48:24","45845.7002777778","","","","","603.920","-146.29","0.91772","2.50836"
"2025-07-07 16:48:25","45845.7002893519","39.2","55.9","55.3","54.7","","","",""
"2025-07-07 16:48:29","45845.7003356482","","","","","603.680","-146.56","0.91781","2.50852"
"2025-07-07 16:48:30","45845.7003472222","39.2","55.9","55.3","54.7","","","",""
"2025-07-07 16:48:34","45845.7003935185","","","","","603.920","-146.83","0.91830","2.50920"
"2025-07-07 16:48:35","45845.7004050926","39.2","55.9","55.3","54.7","","","",""
"2025-07-07 16:48:39","45845.7004513889","","","","","603.439","-146.20","0.91869","2.51059"
"2025-07-07 16:48:40","45845.7004629630","39.2","55.9","55.3","54.7","","","",""
"2025-07-07 16:48:44","45845.7005092593","","","","","602.958","-145.48","0.91860","2.50982"
"2025-07-07 16:48:45","45845.7005208333","39.2","55.9","55.3","54.7","","","",""
"2025-07-07 16:48:49","45845.7005671296","","","","","602.237","-146.02","0.91866","2.51020"
"2025-07-07 16:48:50","45845.7005787037","39.3","55.9","55.3","54.7","","","",""
"2025-07-07 16:48:54","45845.7006250000","","","","","602.477","-144.85","0.91848","2.51018"
"2025-07-07 16:48:55","45845.7006365741","39.3","56.0","55.3","54.6","","","",""
"2025-07-07 16:48:59","45845.7006828704","","","","","602.237","-145.66","0.91826","2.51005"
"2025-07-07 16:49:00","45845.7006944444","39.3","56.0","55.3","54.6","","","",""
"2025-07-07 16:49:04","45845.7007407407","","","","","602.477","-147.37","0.91852","2.50946"
"2025-07-07 16:49:05","45845.7007523148","39.3","56.0","55.3","54.6","","","",""
"2025-07-07 16:49:09","45845.7007986111","","","","","603.199","-146.74","0.91840","2.50844"
"2025-07-07 16:49:10","45845.7008101852","39.3","56.0","55.3","54.6","","","",""
"2025-07-07 16:49:14","45845.7008564815","","","","","602.718","-146.92","0.91853","2.50821"
"2025-07-07 16:49:15","45845.7008680556","39.3","56.0","55.3","54.6","","","",""
"2025-07-07 16:49:19","45845.7009143519","","","","","601.996","-146.38","0.91874","2.50829"
"2025-07-07 16:49:20","45845.7009259259","39.3","56.0","55.3","54.6","","","",""
"2025-07-07 16:49:24","45845.7009722222","","","","","601.275","-146.02","0.91866","2.50856"
"2025-07-07 16:49:25","45845.7009837963","39.3","56.0","55.3","54.6","","","",""
"2025-07-07 16:49:29","45845.7010300926","","","","","601.034","-146.92","0.91887","2.50908"
"2025-07-07 16:49:30","45845.7010416667","39.3","55.9","55.3","54.6","","","",""
"2025-07-07 16:49:34","45845.7010879630","","","","","600.794","-145.75","0.91902","2.50951"
"2025-07-07 16:49:35","45845.7010995370","39.3","55.9","55.3","54.6","","","",""
"2025-07-07 16:49:39","45845.7011458333","","","","","600.313","-146.47","0.91893","2.50958"
"2025-07-07 16:49:40","45845.7011574074","39.3","55.9","55.3","54.6","","","",""
"2025-07-07 16:49:44","45845.7012037037","","","","","599.831","-146.56","0.91931","2.50969"
"2025-07-07 16:49:45","45845.7012152778","39.3","55.9","55.3","54.6","","","",""
"2025-07-07 16:49:49","45845.7012615741","","","","","599.350","-147.37","0.91978","2.51126"
"2025-07-07 16:49:50","45845.7012731481","39.3","55.9","55.3","54.5","","","",""
"2025-07-07 16:49:54","45845.7013194444","","","","","599.591","-147.28","0.92009","2.51149"
"2025-07-07 16:49:55","45845.7013310185","39.3","55.8","55.2","54.4","","","",""
"2025-07-07 16:49:59","45845.7013773148","","","","","599.831","-146.29","0.92032","2.51116"
"2025-07-07 16:50:00","45845.7013888889","39.2","55.8","55.2","54.4","","","",""
"2025-07-07 16:50:04","45845.7014351852","","","","","599.350","-145.84","0.91998","2.51114"
"2025-07-07 16:50:05","45845.7014467593","39.2","55.8","55.2","54.4","","","",""
"2025-07-07 16:50:09","45845.7014930556","","","","","599.350","-146.74","0.91996","2.51157"
