"Date/Time","Date/Time","No.1","No.2","No.3","No.4","No.5","No.6","No.7","No.8"
"2025-07-04 16:17:49","45842.6790393519","32.9","44.0","42.9","42.7","","","",""
"2025-07-04 16:17:52","45842.6790740741","","","","","421.133","-134.25","1.00567","2.50865"
"2025-07-04 16:17:54","45842.6790972222","32.9","43.8","42.7","42.5","","","",""
"2025-07-04 16:17:57","45842.6791319444","","","","","417.284","-135.86","1.00581","2.50856"
"2025-07-04 16:17:59","45842.6791550926","32.8","43.7","42.6","42.4","","","",""
"2025-07-04 16:18:02","45842.6791898148","","","","","405.740","-137.03","1.00619","2.50862"
"2025-07-04 16:18:04","45842.6792129630","32.7","43.6","42.4","42.3","","","",""
"2025-07-04 16:18:07","45842.6792476852","","","","","404.537","-136.49","1.00665","2.50870"
"2025-07-04 16:18:09","45842.6792708333","32.7","43.5","42.3","42.1","","","",""
"2025-07-04 16:18:12","45842.6793055556","","","","","404.778","-133.17","1.00678","2.50860"
"2025-07-04 16:18:14","45842.6793287037","32.8","43.4","42.2","42.0","","","",""
"2025-07-04 16:18:17","45842.6793634259","","","","","429.550","-125.53","1.00667","2.50863"
"2025-07-04 16:18:19","45842.6793865741","32.9","43.4","42.2","42.0","","","",""
"2025-07-04 16:18:22","45842.6794212963","","","","","471.640","-123.55","1.00676","2.50878"
"2025-07-04 16:18:24","45842.6794444444","32.9","43.3","42.2","42.0","","","",""
"2025-07-04 16:18:27","45842.6794791667","","","","","456.247","-124.45","1.00699","2.50864"
"2025-07-04 16:18:29","45842.6795023148","33.0","43.2","42.3","42.1","","","",""
"2025-07-04 16:18:32","45842.6795370370","","","","","520.463","-121.76","1.00765","2.50861"
"2025-07-04 16:18:34","45842.6795601852","32.9","43.0","42.2","42.1","","","",""
"2025-07-04 16:18:37","45842.6795949074","","","","","539.704","-116.18","1.00783","2.50862"
"2025-07-04 16:18:39","45842.6796180556","32.9","42.9","42.0","41.9","","","",""
"2025-07-04 16:18:42","45842.6796527778","","","","","492.805","-119.87","1.00811","2.50860"
"2025-07-04 16:18:44","45842.6796759259","33.0","42.7","41.8","41.8","","","",""
"2025-07-04 16:18:47","45842.6797106481","","","","","526.476","-126.52","1.00842","2.50843"
"2025-07-04 16:18:49","45842.6797337963","33.0","42.6","41.7","41.8","","","",""
"2025-07-04 16:18:52","45842.6797685185","","","","","559.666","-128.05","1.00896","2.50855"
"2025-07-04 16:18:54","45842.6797916667","33.1","42.5","41.5","41.8","","","",""
"2025-07-04 16:18:57","45842.6798263889","","","","","628.452","-131.73","1.00860","2.50849"
"2025-07-04 16:18:59","45842.6798495370","33.1","42.5","41.5","41.7","","","",""
"2025-07-04 16:19:02","45842.6798842593","","","","","612.338","-131.28","1.00822","2.50858"
"2025-07-04 16:19:04","45842.6799074074","33.1","42.5","41.5","41.5","","","",""
"2025-07-04 16:19:07","45842.6799421296","","","","","533.932","-130.65","1.00786","2.50839"
"2025-07-04 16:19:09","45842.6799652778","33.2","42.6","41.5","41.4","","","",""
"2025-07-04 16:19:12","45842.6800000000","","","","","21.4053","-129.75","1.00744","2.50844"
"2025-07-04 16:19:14","45842.6800231481","33.1","42.8","41.6","41.3","","","",""
"2025-07-04 16:19:17","45842.6800578704","","","","","1.92408","-129.75","1.00716","2.50846"
"2025-07-04 16:19:19","45842.6800810185","33.1","43.0","41.8","41.4","","","",""
"2025-07-04 16:19:22","45842.6801157407","","","","","456.247","-130.02","1.00738","2.50850"
"2025-07-04 16:19:24","45842.6801388889","33.1","43.3","42.0","41.6","","","",""
"2025-07-04 16:19:27","45842.6801736111","","","","","606.085","-128.68","1.00726","2.50848"
"2025-07-04 16:19:29","45842.6801967593","33.1","43.4","42.2","41.8","","","",""
"2025-07-04 16:19:32","45842.6802314815","","","","","592.135","-134.52","1.00766","2.50869"
"2025-07-04 16:19:34","45842.6802546296","33.0","43.6","42.4","42.0","","","",""
"2025-07-04 16:19:37","45842.6802893519","","","","","669.820","-133.98","1.00797","2.50865"
"2025-07-04 16:19:39","45842.6803125000","33.0","43.7","42.5","42.1","","","",""
"2025-07-04 16:19:42","45842.6803472222","","","","","690.504","-133.35","1.00785","2.50853"
"2025-07-04 16:19:44","45842.6803703704","33.1","43.7","42.5","42.1","","","",""
"2025-07-04 16:19:47","45842.6804050926","","","","","723.454","-131.91","1.00732","2.50852"
"2025-07-04 16:19:49","45842.6804282407","33.1","43.8","42.7","42.3","","","",""
"2025-07-04 16:19:52","45842.6804629630","","","","","699.884","-133.35","1.00774","2.50843"
"2025-07-04 16:19:54","45842.6804861111","33.1","43.9","42.8","42.4","","","",""
"2025-07-04 16:19:57","45842.6805208333","","","","","637.111","-132.45","1.00761","2.50891"
"2025-07-04 16:19:59","45842.6805439815","33.1","44.0","43.0","42.6","","","",""
"2025-07-04 16:20:02","45842.6805787037","","","","","626.528","-132.27","1.00758","2.50853"
"2025-07-04 16:20:04","45842.6806018519","33.1","44.1","43.1","42.7","","","",""
"2025-07-04 16:20:07","45842.6806365741","","","","","621.958","-133.17","1.00761","2.50858"
"2025-07-04 16:20:09","45842.6806597222","33.1","44.2","43.3","42.9","","","",""
"2025-07-04 16:20:12","45842.6806944444","","","","","614.743","-134.88","1.00837","2.50845"
"2025-07-04 16:20:14","45842.6807175926","33.1","44.3","43.2","42.9","","","",""
"2025-07-04 16:20:17","45842.6807523148","","","","","698.681","-132.45","1.00819","2.50870"
"2025-07-04 16:20:19","45842.6807754630","33.1","44.2","43.1","42.8","","","",""
"2025-07-04 16:20:22","45842.6808101852","","","","","725.378","-132.45","1.00774","2.50851"
"2025-07-04 16:20:24","45842.6808333333","33.0","44.2","42.7","42.7","","","",""
"2025-07-04 16:20:27","45842.6808680556","","","","","781.898","-131.82","1.00772","2.50854"
"2025-07-04 16:20:29","45842.6808912037","33.0","44.3","42.4","42.6","","","",""
"2025-07-04 16:20:32","45842.6809259259","","","","","794.404","-130.74","1.00720","2.50840"
"2025-07-04 16:20:34","45842.6809490741","32.9","44.4","42.2","42.6","","","",""
"2025-07-04 16:20:37","45842.6809837963","","","","","785.265","-130.47","1.00665","2.50849"
"2025-07-04 16:20:39","45842.6810069444","32.9","44.5","42.1","42.5","","","",""
"2025-07-04 16:20:42","45842.6810416667","","","","","665.731","-131.82","1.00640","2.50857"
"2025-07-04 16:20:44","45842.6810648148","32.9","44.6","41.9","42.3","","","",""
"2025-07-04 16:20:47","45842.6810995370","","","","","571.451","-133.71","1.00700","2.50862"
"2025-07-04 16:20:49","45842.6811226852","32.8","44.7","41.7","42.1","","","",""
"2025-07-04 16:20:52","45842.6811574074","","","","","722.492","-131.82","1.00713","2.50859"
"2025-07-04 16:20:54","45842.6811805556","32.7","44.7","41.6","41.9","","","",""
"2025-07-04 16:20:57","45842.6812152778","","","","","774.923","-131.10","1.00669","2.50886"
"2025-07-04 16:20:59","45842.6812384259","32.7","44.8","41.5","41.7","","","",""
"2025-07-04 16:21:02","45842.6812731481","","","","","792.239","-130.11","1.00613","2.50866"
"2025-07-04 16:21:04","45842.6812962963","32.7","44.9","41.3","41.6","","","",""
"2025-07-04 16:21:07","45842.6813310185","","","","","744.619","-129.21","1.00583","2.50861"
"2025-07-04 16:21:09","45842.6813541667","32.8","45.1","41.2","41.5","","","",""
"2025-07-04 16:21:12","45842.6813888889","","","","","648.415","-130.29","1.00572","2.50858"
"2025-07-04 16:21:14","45842.6814120370","32.8","45.4","41.1","41.4","","","",""
"2025-07-04 16:21:17","45842.6814467593","","","","","577.224","-131.91","1.00600","2.50867"
"2025-07-04 16:21:19","45842.6814699074","32.7","45.5","41.0","41.2","","","",""
"2025-07-04 16:21:22","45842.6815046296","","","","","578.186","-131.64","1.00617","2.50864"
"2025-07-04 16:21:24","45842.6815277778","32.7","45.6","40.8","41.1","","","",""
"2025-07-04 16:21:27","45842.6815625000","","","","","645.769","-131.91","1.00617","2.50842"
"2025-07-04 16:21:29","45842.6815856481","32.6","45.7","40.7","41.0","","","",""
"2025-07-04 16:21:32","45842.6816203704","","","","","648.655","-132.72","1.00582","2.50886"
"2025-07-04 16:21:34","45842.6816435185","32.6","45.7","40.7","40.9","","","",""
"2025-07-04 16:21:37","45842.6816782407","","","","","609.211","-133.71","1.00609","2.50865"
"2025-07-04 16:21:39","45842.6817013889","32.6","45.8","40.6","40.8","","","",""
"2025-07-04 16:21:42","45842.6817361111","","","","","681.364","-131.19","1.00557","2.50861"
"2025-07-04 16:21:44","45842.6817592593","32.6","45.8","40.5","40.7","","","",""
"2025-07-04 16:21:47","45842.6817939815","","","","","704.213","-131.19","1.00501","2.50866"
"2025-07-04 16:21:49","45842.6818171296","32.7","46.0","40.4","40.7","","","",""
"2025-07-04 16:21:52","45842.6818518518","","","","","757.606","-131.64","1.00461","2.50852"
"2025-07-04 16:21:54","45842.6818750000","32.7","46.2","40.3","40.6","","","",""
"2025-07-04 16:21:57","45842.6819097222","","","","","760.252","-132.36","1.00426","2.50878"
"2025-07-04 16:21:59","45842.6819328704","32.7","46.3","40.3","40.6","","","",""
"2025-07-04 16:22:02","45842.6819675926","","","","","774.201","-132.27","1.00399","2.50859"
"2025-07-04 16:22:04","45842.6819907407","32.7","46.5","40.2","40.5","","","",""
"2025-07-04 16:22:07","45842.6820254630","","","","","780.214","-132.09","1.00372","2.50869"
"2025-07-04 16:22:09","45842.6820486111","32.8","46.6","40.1","40.4","","","",""
"2025-07-04 16:22:12","45842.6820833333","","","","","779.973","-133.35","1.00327","2.50868"
"2025-07-04 16:22:14","45842.6821064815","32.8","46.9","40.1","40.4","","","",""
"2025-07-04 16:22:17","45842.6821412037","","","","","779.252","-133.89","1.00308","2.50867"
"2025-07-04 16:22:19","45842.6821643518","32.9","47.0","40.0","40.3","","","",""
"2025-07-04 16:22:22","45842.6821990741","","","","","758.809","-134.34","1.00297","2.50880"
"2025-07-04 16:22:24","45842.6822222222","32.8","47.1","39.9","40.3","","","",""
"2025-07-04 16:22:27","45842.6822569444","","","","","746.302","-134.79","1.00274","2.50876"
"2025-07-04 16:22:29","45842.6822800926","32.8","47.2","39.9","40.2","","","",""
"2025-07-04 16:22:32","45842.6823148148","","","","","710.466","-135.77","1.00263","2.50877"
"2025-07-04 16:22:34","45842.6823379630","32.9","47.3","39.9","40.2","","","",""
"2025-07-04 16:22:37","45842.6823726852","","","","","731.631","-134.61","1.00216","2.50880"
"2025-07-04 16:22:39","45842.6823958333","32.9","47.4","39.8","40.2","","","",""
"2025-07-04 16:22:42","45842.6824305556","","","","","708.783","-134.70","1.00187","2.50870"
"2025-07-04 16:22:44","45842.6824537037","32.9","47.6","39.8","40.1","","","",""
"2025-07-04 16:22:47","45842.6824884259","","","","","713.112","-134.70","1.00174","2.50888"
"2025-07-04 16:22:49","45842.6825115741","32.9","47.8","39.7","40.1","","","",""
"2025-07-04 16:22:52","45842.6825462963","","","","","719.846","-133.44","1.00126","2.50888"
"2025-07-04 16:22:54","45842.6825694444","32.9","48.0","39.7","40.1","","","",""
"2025-07-04 16:22:57","45842.6826041667","","","","","671.263","-135.32","1.00092","2.50891"
"2025-07-04 16:22:59","45842.6826273148","33.0","48.2","39.8","40.1","","","",""
"2025-07-04 16:23:02","45842.6826620370","","","","","615.946","-136.40","1.00124","2.50883"
"2025-07-04 16:23:04","45842.6826851852","33.0","48.3","39.7","40.1","","","",""
"2025-07-04 16:23:07","45842.6827199074","","","","","639.997","-137.75","1.00138","2.50888"
"2025-07-04 16:23:09","45842.6827430556","33.0","48.4","39.7","40.1","","","",""
"2025-07-04 16:23:12","45842.6827777778","","","","","640.718","-136.76","1.00113","2.50905"
"2025-07-04 16:23:14","45842.6828009259","33.0","48.4","39.7","40.0","","","",""
"2025-07-04 16:23:17","45842.6828356481","","","","","636.149","-136.67","1.00091","2.50894"
"2025-07-04 16:23:19","45842.6828587963","33.0","48.5","39.6","40.0","","","",""
"2025-07-04 16:23:22","45842.6828935185","","","","","722.492","-136.49","1.00065","2.50898"
"2025-07-04 16:23:24","45842.6829166667","33.0","48.5","39.6","40.0","","","",""
"2025-07-04 16:23:27","45842.6829513889","","","","","710.466","-135.41","1.00013","2.50895"
"2025-07-04 16:23:29","45842.6829745370","33.0","48.6","39.6","40.0","","","",""
"2025-07-04 16:23:32","45842.6830092593","","","","","610.895","-137.39","0.99992","2.50886"
"2025-07-04 16:23:34","45842.6830324074","33.0","48.8","39.6","40.0","","","",""
"2025-07-04 16:23:37","45842.6830671296","","","","","648.415","-138.20","1.00008","2.50896"
"2025-07-04 16:23:39","45842.6830902778","33.0","48.9","39.5","39.9","","","",""
"2025-07-04 16:23:42","45842.6831250000","","","","","631.098","-138.65","1.00009","2.50893"
"2025-07-04 16:23:44","45842.6831481481","33.0","48.9","39.5","39.9","","","",""
"2025-07-04 16:23:47","45842.6831828704","","","","","633.743","-138.83","1.00010","2.50887"
"2025-07-04 16:23:49","45842.6832060185","32.9","48.8","39.5","39.9","","","",""
"2025-07-04 16:23:52","45842.6832407407","","","","","670.060","-139.55","0.99991","2.50887"
"2025-07-04 16:23:54","45842.6832638889","32.9","48.7","39.5","39.9","","","",""
"2025-07-04 16:23:57","45842.6832986111","","","","","700.846","-140.45","0.99986","2.50903"
"2025-07-04 16:23:59","45842.6833217593","32.7","48.6","39.5","39.9","","","",""
"2025-07-04 16:24:02","45842.6833564815","","","","","701.327","-140.99","0.99984","2.50896"
"2025-07-04 16:24:04","45842.6833796296","32.7","48.5","39.4","39.9","","","",""
"2025-07-04 16:24:07","45842.6834143518","","","","","640.718","-141.88","0.99993","2.50898"
"2025-07-04 16:24:09","45842.6834375000","32.6","48.4","39.4","39.8","","","",""
"2025-07-04 16:24:12","45842.6834722222","","","","","598.148","-142.51","1.00007","2.50899"
"2025-07-04 16:24:14","45842.6834953704","32.6","48.3","39.4","39.8","","","",""
"2025-07-04 16:24:17","45842.6835300926","","","","","654.908","-141.26","0.99994","2.50895"
"2025-07-04 16:24:19","45842.6835532407","32.6","48.1","39.4","39.8","","","",""
"2025-07-04 16:24:22","45842.6835879630","","","","","695.073","-141.17","0.99952","2.50882"
"2025-07-04 16:24:24","45842.6836111111","32.6","48.1","39.4","39.8","","","",""
"2025-07-04 16:24:27","45842.6836458333","","","","","709.985","-140.45","0.99938","2.50910"
"2025-07-04 16:24:29","45842.6836689815","32.6","48.1","39.3","39.8","","","",""
"2025-07-04 16:24:32","45842.6837037037","","","","","712.150","-140.36","0.99907","2.50919"
"2025-07-04 16:24:34","45842.6837268519","32.7","48.1","39.3","39.7","","","",""
"2025-07-04 16:24:37","45842.6837615741","","","","","690.263","-140.81","0.99903","2.50905"
"2025-07-04 16:24:39","45842.6837847222","32.6","48.2","39.3","39.7","","","",""
"2025-07-04 16:24:42","45842.6838194444","","","","","672.225","-141.26","0.99896","2.50937"
"2025-07-04 16:24:44","45842.6838425926","32.7","48.3","39.4","39.8","","","",""
"2025-07-04 16:24:47","45842.6838773148","","","","","679.200","-142.60","0.99902","2.50889"
"2025-07-04 16:24:49","45842.6839004630","32.6","48.3","39.4","39.8","","","",""
"2025-07-04 16:24:52","45842.6839351852","","","","","691.706","-142.06","0.99874","2.50907"
"2025-07-04 16:24:54","45842.6839583333","32.6","48.2","39.4","39.7","","","",""
"2025-07-04 16:24:57","45842.6839930556","","","","","692.187","-140.99","0.99826","2.50899"
"2025-07-04 16:24:59","45842.6840162037","32.6","48.2","39.3","39.7","","","",""
"2025-07-04 16:25:02","45842.6840509259","","","","","687.377","-142.24","0.99818","2.50916"
"2025-07-04 16:25:04","45842.6840740741","32.5","48.2","39.3","39.7","","","",""
"2025-07-04 16:25:07","45842.6841087963","","","","","664.048","-143.41","0.99856","2.50906"
"2025-07-04 16:25:09","45842.6841319444","32.5","48.2","39.3","39.7","","","",""
"2025-07-04 16:25:12","45842.6841666667","","","","","639.756","-144.67","0.99870","2.50894"
"2025-07-04 16:25:14","45842.6841898148","32.5","48.1","39.3","39.7","","","",""
"2025-07-04 16:25:17","45842.6842245370","","","","","649.858","-144.76","0.99877","2.50905"
"2025-07-04 16:25:19","45842.6842476852","32.4","48.0","39.3","39.6","","","",""
"2025-07-04 16:25:22","45842.6842824074","","","","","576.021","-146.02","0.99872","2.50882"
"2025-07-04 16:25:24","45842.6843055556","32.4","47.9","39.3","39.6","","","",""
"2025-07-04 16:25:27","45842.6843402778","","","","","431.956","-148.71","0.99968","2.50932"
"2025-07-04 16:25:29","45842.6843634259","32.4","47.8","39.2","39.6","","","",""
"2025-07-04 16:25:32","45842.6843981482","","","","","450.234","-147.99","1.00024","2.50902"
"2025-07-04 16:25:34","45842.6844212963","32.4","47.5","39.2","39.6","","","",""
"2025-07-04 16:25:37","45842.6844560185","","","","","443.019","-148.17","1.00027","2.50917"
"2025-07-04 16:25:39","45842.6844791667","32.3","47.3","39.2","39.5","","","",""
"2025-07-04 16:25:42","45842.6845138889","","","","","381.689","-149.70","1.00084","2.50921"
"2025-07-04 16:25:44","45842.6845370370","32.3","47.0","39.2","39.5","","","",""
"2025-07-04 16:25:47","45842.6845717593","","","","","330.460","-150.06","1.00124","2.50894"
"2025-07-04 16:25:49","45842.6845949074","32.4","46.8","39.1","39.5","","","",""
"2025-07-04 16:25:52","45842.6846296296","","","","","348.739","-150.69","1.00209","2.50909"
"2025-07-04 16:25:54","45842.6846527778","32.4","46.5","39.1","39.4","","","",""
"2025-07-04 16:25:57","45842.6846875000","","","","","444.703","-148.80","1.00218","2.50914"
"2025-07-04 16:25:59","45842.6847106482","32.3","46.2","39.1","39.4","","","",""
"2025-07-04 16:26:02","45842.6847453704","","","","","455.285","-149.25","1.00237","2.50917"
"2025-07-04 16:26:04","45842.6847685185","32.3","46.0","39.1","39.3","","","",""
"2025-07-04 16:26:07","45842.6848032407","","","","","469.475","-149.16","1.00269","2.50905"
"2025-07-04 16:26:09","45842.6848263889","32.2","45.8","39.0","39.3","","","",""
"2025-07-04 16:26:12","45842.6848611111","","","","","468.754","-149.07","1.00286","2.50913"
"2025-07-04 16:26:14","45842.6848842593","32.2","45.7","39.0","39.2","","","",""
"2025-07-04 16:26:17","45842.6849189815","","","","","492.083","-148.98","1.00303","2.50872"
"2025-07-04 16:26:19","45842.6849421296","32.3","45.5","38.9","39.2","","","",""
"2025-07-04 16:26:22","45842.6849768519","","","","","468.754","-148.62","1.00301","2.50912"
"2025-07-04 16:26:24","45842.6850000000","32.3","45.4","38.9","39.1","","","",""
"2025-07-04 16:26:27","45842.6850347222","","","","","380.486","-149.79","1.00335","2.50910"
"2025-07-04 16:26:29","45842.6850578704","32.2","45.3","38.9","39.1","","","",""
"2025-07-04 16:26:32","45842.6850925926","","","","","355.714","-150.96","1.00381","2.50906"
"2025-07-04 16:26:34","45842.6851157407","32.1","45.1","38.8","39.1","","","",""
"2025-07-04 16:26:37","45842.6851504630","","","","","307.852","-151.32","1.00444","2.50935"
"2025-07-04 16:26:39","45842.6851736111","32.1","45.0","38.8","39.0","","","",""
"2025-07-04 16:26:42","45842.6852083333","","","","","361.246","-151.41","1.00497","2.50913"
"2025-07-04 16:26:44","45842.6852314815","32.1","44.8","38.8","39.0","","","",""
"2025-07-04 16:26:47","45842.6852662037","","","","","385.297","-149.52","1.00477","2.50917"
"2025-07-04 16:26:49","45842.6852893519","32.1","44.6","38.7","38.9","","","",""
"2025-07-04 16:26:52","45842.6853240741","","","","","387.942","-149.79","1.00511","2.50908"
"2025-07-04 16:26:54","45842.6853472222","32.2","44.5","38.7","38.9","","","",""
"2025-07-04 16:26:57","45842.6853819444","","","","","422.095","-148.62","1.00503","2.50911"
"2025-07-04 16:26:59","45842.6854050926","32.2","44.4","38.7","38.8","","","",""
"2025-07-04 16:27:02","45842.6854398148","","","","","495.450","-147.99","1.00518","2.50909"
"2025-07-04 16:27:04","45842.6854629630","32.2","44.4","38.6","38.8","","","",""
"2025-07-04 16:27:07","45842.6854976852","","","","","534.413","-147.28","1.00509","2.50930"
"2025-07-04 16:27:09","45842.6855208333","32.2","44.4","38.6","38.7","","","",""
"2025-07-04 16:27:12","45842.6855555556","","","","","565.439","-145.57","1.00494","2.50902"
"2025-07-04 16:27:14","45842.6855787037","32.3","44.4","38.6","38.7","","","",""
"2025-07-04 16:27:17","45842.6856134259","","","","","632.060","-145.12","1.00474","2.50923"
"2025-07-04 16:27:19","45842.6856365741","32.3","44.5","38.5","38.7","","","",""
"2025-07-04 16:27:22","45842.6856712963","","","","","667.655","-144.40","1.00437","2.50892"
"2025-07-04 16:27:24","45842.6856944444","32.4","44.6","38.5","38.6","","","",""
"2025-07-04 16:27:27","45842.6857291667","","","","","677.035","-143.95","1.00413","2.50903"
"2025-07-04 16:27:29","45842.6857523148","32.4","44.8","38.5","38.6","","","",""
"2025-07-04 16:27:32","45842.6857870370","","","","","675.111","-143.59","1.00388","2.50908"
"2025-07-04 16:27:34","45842.6858101852","32.4","45.1","38.5","38.6","","","",""
"2025-07-04 16:27:37","45842.6858449074","","","","","678.238","-143.59","1.00382","2.50913"
"2025-07-04 16:27:39","45842.6858680556","32.4","45.3","38.4","38.5","","","",""
"2025-07-04 16:27:42","45842.6859027778","","","","","679.921","-143.59","1.00379","2.50905"
"2025-07-04 16:27:44","45842.6859259259","32.3","45.4","38.4","38.5","","","",""
"2025-07-04 16:27:47","45842.6859606481","","","","","683.529","-144.67","1.00387","2.50913"
"2025-07-04 16:27:49","45842.6859837963","32.3","45.5","38.4","38.5","","","",""
"2025-07-04 16:27:52","45842.6860185185","","","","","683.529","-144.58","1.00398","2.50920"
"2025-07-04 16:27:54","45842.6860416667","32.2","45.6","38.4","38.5","","","",""
"2025-07-04 16:27:57","45842.6860763889","","","","","679.681","-144.40","1.00403","2.50900"
"2025-07-04 16:27:59","45842.6860995370","32.2","45.6","38.4","38.5","","","",""
"2025-07-04 16:28:02","45842.6861342593","","","","","672.706","-144.76","1.00395","2.50907"
"2025-07-04 16:28:04","45842.6861574074","32.2","45.6","38.4","38.5","","","",""
"2025-07-04 16:28:07","45842.6861921296","","","","","663.567","-146.56","1.00441","2.50912"
"2025-07-04 16:28:09","45842.6862152778","32.1","45.6","38.4","38.5","","","",""
"2025-07-04 16:28:12","45842.6862500000","","","","","656.111","-146.02","1.00481","2.50903"
"2025-07-04 16:28:14","45842.6862731481","32.1","45.6","38.3","38.4","","","",""
"2025-07-04 16:28:17","45842.6863078704","","","","","658.035","-145.66","1.00486","2.50889"
"2025-07-04 16:28:19","45842.6863310185","32.0","45.5","38.3","38.4","","","",""
"2025-07-04 16:28:22","45842.6863657407","","","","","657.073","-146.29","1.00503","2.50907"
"2025-07-04 16:28:24","45842.6863888889","31.9","45.5","38.3","38.4","","","",""
"2025-07-04 16:28:27","45842.6864236111","","","","","659.237","-146.20","1.00510","2.50958"
"2025-07-04 16:28:29","45842.6864467593","31.8","45.5","38.3","38.4","","","",""
"2025-07-04 16:28:32","45842.6864814815","","","","","661.643","-146.02","1.00524","2.50935"
"2025-07-04 16:28:34","45842.6865046296","31.9","45.4","38.3","38.4","","","",""
"2025-07-04 16:28:37","45842.6865393519","","","","","660.681","-145.93","1.00513","2.50929"
"2025-07-04 16:28:39","45842.6865625000","31.9","45.4","38.3","38.4","","","",""
"2025-07-04 16:28:42","45842.6865972222","","","","","660.921","-144.94","1.00501","2.50908"
"2025-07-04 16:28:44","45842.6866203704","31.9","45.4","38.3","38.4","","","",""
"2025-07-04 16:28:47","45842.6866550926","","","","","661.883","-145.66","1.00493","2.50933"
"2025-07-04 16:28:49","45842.6866782407","31.9","45.5","38.3","38.3","","","",""
"2025-07-04 16:28:52","45842.6867129630","","","","","664.529","-147.19","1.00535","2.50895"
"2025-07-04 16:28:54","45842.6867361111","31.9","45.5","38.3","38.3","","","",""
"2025-07-04 16:28:57","45842.6867708333","","","","","663.807","-146.56","1.00534","2.50895"
"2025-07-04 16:28:59","45842.6867939815","31.9","45.5","38.3","38.3","","","",""
"2025-07-04 16:29:02","45842.6868287037","","","","","662.845","-146.47","1.00533","2.50898"
"2025-07-04 16:29:04","45842.6868518519","31.9","45.4","38.3","38.3","","","",""
"2025-07-04 16:29:07","45842.6868865741","","","","","659.478","-147.28","1.00553","2.50886"
"2025-07-04 16:29:09","45842.6869097222","31.8","45.4","38.3","38.3","","","",""
"2025-07-04 16:29:12","45842.6869444444","","","","","657.073","-147.01","1.00549","2.50923"
"2025-07-04 16:29:14","45842.6869675926","31.7","45.3","38.2","38.3","","","",""
"2025-07-04 16:29:17","45842.6870023148","","","","","654.908","-147.46","1.00558","2.50904"
"2025-07-04 16:29:19","45842.6870254630","31.6","45.3","38.2","38.3","","","",""
"2025-07-04 16:29:22","45842.6870601852","","","","","655.389","-147.37","1.00572","2.50907"
"2025-07-04 16:29:24","45842.6870833333","31.6","45.3","38.2","38.3","","","",""
"2025-07-04 16:29:27","45842.6871180556","","","","","655.630","-146.65","1.00566","2.50906"
"2025-07-04 16:29:29","45842.6871412037","31.5","45.2","38.2","38.3","","","",""
"2025-07-04 16:29:32","45842.6871759259","","","","","652.744","-147.55","1.00569","2.50923"
"2025-07-04 16:29:34","45842.6871990741","31.5","45.3","38.2","38.2","","","",""
"2025-07-04 16:29:37","45842.6872337963","","","","","651.060","-146.92","1.00574","2.50915"
"2025-07-04 16:29:39","45842.6872569444","31.5","45.2","38.2","38.2","","","",""
"2025-07-04 16:29:42","45842.6872916667","","","","","651.301","-147.10","1.00568","2.50901"
"2025-07-04 16:29:44","45842.6873148148","31.6","45.3","38.2","38.2","","","",""
"2025-07-04 16:29:47","45842.6873495370","","","","","650.098","-146.38","1.00569","2.50917"
"2025-07-04 16:29:49","45842.6873726852","31.5","45.3","38.2","38.2","","","",""
